# Paranal Airglow Line And Continuum Emission (PALACE) model: data and code of
# v1.0 (Noll et al. 2024)
# 
# Intensity time series of OH42R105 (see pmd_climfeat.dat) for intervals of
# 30 min of X-shooter data
# 
# Column names:
# bin: unique number of half-hourly bin
# fbin: fraction of bin (summed exposure time divided by 30 min)
# N: number of combined exposures
# year: year
# DOY: day of year
# LT: weighted local time for combined exposures in hours (for longitude of
#     Cerro Paranal)
# MJD: Modified Julian Date for LT
# S27d: solar radio flux averaged for 27 days in solar flux units (sfu)
# I: intensity in R (source: noll+23)
# 
    bin   fbin   N  year  DOY     LT        MJD   S27d          I 
  15512  0.722   1  2009  323  21.35  55155.085   72.2  5.428e+02 
  15513  0.722   1  2009  323  21.72  55155.101   72.2  5.189e+02 
  15514  0.528   1  2009  323  22.24  55155.122   72.2  5.009e+02 
  15515  1.056   2  2009  323  22.66  55155.140   72.2  5.519e+02 
  15516  0.528   1  2009  323  23.08  55155.157   72.2  4.162e+02 
  15519  1.000   3  2009  324   0.70  55155.225   72.2  4.925e+02 
  15520  1.000   3  2009  324   1.22  55155.247   72.2  4.886e+02 
  15521  1.000   3  2009  324   1.75  55155.268   72.2  6.947e+02 
  15522  1.000   3  2009  324   2.27  55155.290   72.2  8.478e+02 
  15558  0.722   2  2009  324  20.26  55156.040   72.2  8.083e+02 
  15559  1.083   3  2009  324  20.72  55156.059   72.2  7.146e+02 
  15560  1.083   3  2009  324  21.27  55156.082   72.2  5.891e+02 
  15562  1.000   3  2009  324  22.24  55156.122   72.2  8.368e+02 
  15563  1.000   3  2009  324  22.76  55156.144   72.2  8.839e+02 
  15564  1.000   3  2009  324  23.29  55156.166   72.2  7.813e+02 
  15565  1.000   3  2009  324  23.82  55156.188   72.2  6.762e+02 
  15619  0.722   1  2009  326   2.96  55157.319   72.2  5.018e+02 
  15620  0.722   1  2009  326   3.33  55157.334   72.2  5.024e+02 
  15656  1.000   2  2009  326  21.27  55158.082   72.2  6.309e+02 
  15657  1.000   2  2009  326  21.82  55158.105   72.2  6.361e+02 
  15658  0.500   1  2009  326  22.24  55158.122   72.2  5.180e+02 
  15659  0.500   1  2009  326  22.51  55158.134   72.2  5.403e+02 
  15660  0.978   1  2009  326  23.29  55158.166   72.2  5.604e+02 
  15661  0.978   1  2009  326  23.78  55158.187   72.2  4.379e+02 
  15662  0.978   1  2009  327   0.28  55158.207   72.2  4.017e+02 
  15663  0.978   1  2009  327   0.78  55158.228   72.2  3.866e+02 
  15665  1.111   2  2009  327   1.84  55158.272   72.2  3.184e+02 
  15667  1.000   2  2009  327   2.69  55158.308   72.2  2.372e+02 
  15668  0.333   2  2009  327   3.40  55158.337   72.2  3.309e+02 
  15702  1.000   2  2009  327  20.24  55159.039   72.1  5.318e+02 
  15703  1.000   2  2009  327  20.80  55159.062   72.1  5.922e+02 
  15704  1.000   2  2009  327  21.35  55159.085   72.1  4.572e+02 
  15706  1.333   2  2009  327  22.30  55159.125   72.1  5.024e+02 
  15707  0.667   1  2009  327  22.83  55159.147   72.1  4.401e+02 
  15708  0.667   1  2009  327  23.19  55159.162   72.1  4.426e+02 
  15709  1.089   2  2009  327  23.85  55159.189   72.1  5.219e+02 
  15711  0.972  10  2009  328   0.74  55159.226   72.1  6.077e+02 
  15712  0.583   6  2009  328   1.17  55159.244   72.1  7.144e+02 
  15713  0.778   8  2009  328   1.75  55159.269   72.1  6.746e+02 
  15714  0.778   8  2009  328   2.19  55159.287   72.1  5.322e+02 
  15716  2.000   1  2009  328   3.36  55159.336   72.1  4.669e+02 
  15750  0.889   1  2009  328  20.20  55160.037   72.1  7.355e+02 
  15751  0.889   1  2009  328  20.66  55160.057   72.1  6.516e+02 
  15752  0.889   1  2009  328  21.13  55160.076   72.1  6.791e+02 
  15753  0.889   1  2009  328  21.60  55160.095   72.1  6.633e+02 
  15755  1.667   1  2009  328  22.53  55160.134   72.1  5.296e+02 
  15756  0.450   1  2009  328  23.42  55160.172   72.1  6.814e+02 
  15757  0.900   2  2009  328  23.79  55160.187   72.0  6.505e+02 
