# Paranal Airglow Line And Continuum Emission (PALACE) model: data and code of
# v1.0 (Noll et al. 2024)
# 
# Intensity time series of OH63P206 (see pmd_climfeat.dat) for intervals of
# 30 min of X-shooter data
# 
# Column names:
# bin: unique number of half-hourly bin
# fbin: fraction of bin (summed exposure time divided by 30 min)
# N: number of combined exposures
# year: year
# DOY: day of year
# LT: weighted local time for combined exposures in hours (for longitude of
#     Cerro Paranal)
# MJD: Modified Julian Date for LT
# S27d: solar radio flux averaged for 27 days in solar flux units (sfu)
# I: intensity in R (source: noll+23)
# 
    bin   fbin   N  year  DOY     LT        MJD   S27d          I 
  14987  1.000   1  2009  312  22.56  55144.135   73.1  9.437e+01 
  14988  1.000   1  2009  312  23.11  55144.158   73.1  9.726e+01 
  14989  0.500   3  2009  312  23.75  55144.185   73.1  9.993e+01 
  14991  1.000   1  2009  313   0.69  55144.224   73.1  8.648e+01 
  14992  1.000   1  2009  313   1.24  55144.247   73.1  7.775e+01 
  14993  1.000   1  2009  313   1.79  55144.270   73.0  7.595e+01 
  14994  1.000   1  2009  313   2.35  55144.293   73.0  7.721e+01 
  14996  1.000   1  2009  313   3.12  55144.325   73.0  7.769e+01 
  14997  0.500   3  2009  313   3.77  55144.353   73.0  6.729e+01 
  15029  0.667   4  2009  313  19.76  55145.019   72.9  6.260e+01 
  15030  0.500   3  2009  313  20.23  55145.039   72.9  6.055e+01 
  15031  1.000   1  2009  313  20.82  55145.063   72.9  9.008e+01 
  15032  1.000   1  2009  313  21.38  55145.086   72.9  7.686e+01 
  15034  1.000   1  2009  313  22.30  55145.125   72.9  8.618e+01 
  15035  1.000   1  2009  313  22.85  55145.148   72.8  9.844e+01 
  15036  1.000   1  2009  313  23.41  55145.171   72.8  1.128e+02 
  15037  1.000   1  2009  313  23.97  55145.194   72.8  9.979e+01 
  15039  1.000   1  2009  314   0.52  55145.217   72.8  9.933e+01 
  15040  1.333   2  2009  314   1.24  55145.247   72.8  1.118e+02 
  15041  0.667   1  2009  314   1.82  55145.271   72.8  1.399e+02 
  15042  0.667   1  2009  314   2.20  55145.287   72.8  1.515e+02 
  15043  0.667   1  2009  314   2.59  55145.303   72.8  1.302e+02 
  15044  0.667   2  2009  314   3.18  55145.328   72.8  1.298e+02 
  15045  1.000   3  2009  314   3.73  55145.351   72.8  1.202e+02 
  15046  0.500   2  2009  314   4.36  55145.377   72.8  1.059e+02 
  15078  0.667   1  2009  314  20.38  55146.045   72.6  5.705e+01 
  15079  0.667   1  2009  314  20.76  55146.061   72.6  5.964e+01 
  15080  0.667   1  2009  314  21.15  55146.077   72.6  6.398e+01 
  15081  1.333   2  2009  314  21.73  55146.101   72.6  6.133e+01 
  15082  0.667   1  2009  314  22.30  55146.125   72.6  5.863e+01 
