# Paranal Airglow Line And Continuum Emission (PALACE) model: data and code of
# v1.0 (Noll et al. 2024)
# 
# Intensity time series of HI0656 (see pmd_climfeat.dat) for intervals of
# 30 min of X-shooter data
# 
# Column names:
# bin: unique number of half-hourly bin
# fbin: fraction of bin (summed exposure time divided by 30 min)
# N: number of combined exposures
# year: year
# DOY: day of year
# LT: weighted local time for combined exposures in hours (for longitude of
#     Cerro Paranal)
# MJD: Modified Julian Date for LT
# S27d: solar radio flux averaged for 27 days in solar flux units (sfu)
# I: intensity in R (new measurements)
# 
    bin   fbin   N  year  DOY     LT        MJD   S27d          I 
  15516  0.521   1  2009  323  23.07  55155.157   72.2  3.022e+00 
  15519  1.000   1  2009  324   0.69  55155.224   72.2  4.213e+00 
  15520  1.000   1  2009  324   1.22  55155.246   72.2  4.523e+00 
  15521  1.000   1  2009  324   1.75  55155.268   72.2  5.169e+00 
  15522  1.000   1  2009  324   2.27  55155.290   72.2  6.275e+00 
  15558  0.688   1  2009  324  20.25  55156.039   72.2  7.067e+00 
  15559  1.376   2  2009  324  20.80  55156.062   72.2  5.701e+00 
  15560  0.688   1  2009  324  21.35  55156.085   72.2  4.583e+00 
  15562  1.000   1  2009  324  22.23  55156.122   72.2  2.998e+00 
  15563  1.000   1  2009  324  22.76  55156.144   72.2  3.003e+00 
  15564  1.000   1  2009  324  23.29  55156.166   72.2  2.912e+00 
  15565  1.000   1  2009  324  23.81  55156.188   72.2  2.585e+00 
  15656  0.500   1  2009  326  21.13  55158.076   72.2  4.767e+00 
  15657  1.000   2  2009  326  21.82  55158.105   72.2  3.896e+00 
  15658  0.500   1  2009  326  22.24  55158.122   72.2  3.673e+00 
  15659  0.500   1  2009  326  22.51  55158.134   72.2  3.223e+00 
  15660  0.931   1  2009  326  23.27  55158.165   72.2  2.779e+00 
  15661  0.931   1  2009  326  23.77  55158.186   72.2  2.723e+00 
  15662  0.931   1  2009  327   0.27  55158.207   72.2  2.919e+00 
  15663  0.931   1  2009  327   0.76  55158.227   72.2  2.814e+00 
  15665  1.111   2  2009  327   1.84  55158.272   72.2  4.932e+00 
  15667  1.000   2  2009  327   2.69  55158.308   72.2  9.076e+00 
  15706  1.267   2  2009  327  22.29  55159.124   72.1  2.269e+00 
  15707  0.633   1  2009  327  22.82  55159.146   72.1  1.939e+00 
  15708  0.633   1  2009  327  23.18  55159.161   72.1  1.986e+00 
  15709  1.042   2  2009  327  23.84  55159.189   72.1  2.188e+00 
  15716  2.000   1  2009  328   3.36  55159.336   72.1  8.438e+00 
  15763  0.889   2  2009  329   2.76  55160.311   72.0  1.041e+01 
  16229  1.000   1  2009  338  19.97  55170.028   72.6  7.186e+00 
  16230  1.000   1  2009  338  20.49  55170.050   72.6  5.919e+00 
  16278  0.833   1  2009  339  20.38  55171.045   72.8  9.024e+00 
  16279  0.833   1  2009  339  20.82  55171.063   72.8  8.380e+00 
  16280  0.333   1  2009  339  21.45  55171.089   72.8  1.157e+01 
  16326  0.667   1  2009  340  20.36  55172.044   73.0  7.693e+00 
  16327  0.667   1  2009  340  20.78  55172.061   73.0  6.450e+00 
  16329  1.000   1  2009  340  21.76  55172.102   73.0  3.957e+00 
  16330  1.000   1  2009  340  22.29  55172.124   73.0  3.509e+00 
  16471  0.833   1  2009  343  20.58  55175.053   73.8  9.515e+00 
  16472  0.667   1  2009  343  21.39  55175.087   73.8  5.853e+00 
  16473  0.667   1  2009  343  21.80  55175.104   73.8  5.227e+00 
  16566  0.333   1  2009  345  20.39  55177.045   74.0  1.335e+01 
  16567  0.667   2  2009  345  20.72  55177.059   74.0  1.242e+01 
  16568  0.333   1  2009  345  21.04  55177.072   74.0  1.131e+01 
  16663  0.483   3  2009  347  20.83  55179.064   74.2  6.499e+00 
  16665  0.644   4  2009  347  21.67  55179.098   74.2  5.053e+00 
  16854  1.000   3  2009  351  20.22  55183.038   74.8  8.462e+00 
  16855  0.333   1  2009  351  20.60  55183.054   74.8  7.722e+00 
  16856  1.000   3  2009  351  21.21  55183.079   74.8  6.211e+00 
  16857  0.333   1  2009  351  21.60  55183.095   74.8  5.441e+00 
  16858  0.667   2  2009  351  22.39  55183.128   74.8  4.957e+00 
  16859  0.667   2  2009  351  22.77  55183.145   74.9  4.733e+00 
  16860  0.667   2  2009  351  23.36  55183.169   74.9  4.487e+00 
  16861  0.667   2  2009  351  23.74  55183.185   74.9  4.371e+00 
  16862  0.667   2  2009  352   0.38  55183.212   74.9  4.703e+00 
  16863  0.667   2  2009  352   0.77  55183.228   74.9  4.593e+00 
  16902  1.000   3  2009  352  20.27  55184.040   75.1  8.284e+00 
  16903  0.333   1  2009  352  20.66  55184.056   75.1  7.244e+00 
  16904  1.000   3  2009  352  21.26  55184.081   75.1  6.163e+00 
  16905  0.333   1  2009  352  21.65  55184.098   75.1  5.497e+00 
  16906  0.333   1  2009  352  22.34  55184.126   75.1  4.801e+00 
  16907  1.000   3  2009  352  22.72  55184.142   75.1  4.690e+00 
  16908  0.667   2  2009  352  23.38  55184.170   75.1  4.590e+00 
  16909  0.667   2  2009  352  23.77  55184.186   75.1  4.638e+00 
  16910  0.667   2  2009  353   0.36  55184.211   75.1  4.604e+00 
  16911  0.667   2  2009  353   0.75  55184.227   75.1  4.526e+00 
