   Source_name        RA        Dec RegType  Major  Minor Theta Color reg_qual expnum   mjd exptime      RA_2      Dec_2  tileid                                                                      location Source_name_2 separation table1_index table2_index
   J0459–7008b  74.91125 -70.143611 ellipse  101.5   89.0   150  blue       ok  28645 60615   900.0  75.17274 -70.067815 1027911 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027911/60615/lvmSFrame-00028645.fits         28645     420.79           20         7400
     SNR_N186D 74.991746 -70.136256 ellipse  56.32  56.16   170  blue     good  28645 60615   900.0  75.17274 -70.067815 1027911 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027911/60615/lvmSFrame-00028645.fits         28645     331.49           22         7400
   J0459–7008b  74.91125 -70.143611 ellipse  101.5   89.0   150  blue       ok  28646 60615   900.0 75.163164  -70.06808 1027911 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027911/60615/lvmSFrame-00028646.fits         28646     411.30           20         7401
     SNR_N186D 74.991746 -70.136256 ellipse  56.32  56.16   170  blue     good  28646 60615   900.0 75.163164  -70.06808 1027911 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027911/60615/lvmSFrame-00028646.fits         28646     323.03           22         7401
    J0542–6852 85.524583 -68.870556 ellipse  125.5  109.0    75  blue     poor  28656 60615   900.0 85.355545 -68.924859 1027990 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027990/60615/lvmSFrame-00028656.fits         28656     293.63           92         7410
   SNR_DEML299  85.79018 -68.957974 ellipse 178.03 128.96   110  blue     good  28656 60615   900.0 85.355545 -68.924859 1027990 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027990/60615/lvmSFrame-00028656.fits         28656     574.73           95         7410
    J0542–6852 85.524583 -68.870556 ellipse  125.5  109.0    75  blue     poor  28701 60616   900.0 85.475272 -68.944945 1027990 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027990/60616/lvmSFrame-00028701.fits         28701     275.31           92         7418
   SNR_DEML299  85.79018 -68.957974 ellipse 178.03 128.96   110  blue     good  28701 60616   900.0 85.475272 -68.944945 1027990 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027990/60616/lvmSFrame-00028701.fits         28701     409.86           95         7418
    J0543–6906    85.855 -69.121944 ellipse  221.5  177.0     0  blue     poor  28701 60616   900.0 85.475272 -68.944945 1027990 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027990/60616/lvmSFrame-00028701.fits         28701     803.30           97         7418
    J0542–6852 85.524583 -68.870556 ellipse  125.5  109.0    75  blue     poor  28702 60616   900.0 85.450468  -68.94444 1027990 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027990/60616/lvmSFrame-00028702.fits         28702     282.78           92         7419
   SNR_DEML299  85.79018 -68.957974 ellipse 178.03 128.96   110  blue     good  28702 60616   900.0 85.450468  -68.94444 1027990 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027990/60616/lvmSFrame-00028702.fits         28702     441.94           95         7419
    J0543–6906    85.855 -69.121944 ellipse  221.5  177.0     0  blue     poor  28702 60616   900.0 85.450468  -68.94444 1027990 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027990/60616/lvmSFrame-00028702.fits         28702     824.55           97         7419
    J0542–6852 85.524583 -68.870556 ellipse  125.5  109.0    75  blue     poor  28703 60616   900.0 85.445049  -68.93414 1027990 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027990/60616/lvmSFrame-00028703.fits         28703     251.03           92         7420
   SNR_DEML299  85.79018 -68.957974 ellipse 178.03 128.96   110  blue     good  28703 60616   900.0 85.445049  -68.93414 1027990 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027990/60616/lvmSFrame-00028703.fits         28703     454.53           95         7420
    J0543–6906    85.855 -69.121944 ellipse  221.5  177.0     0  blue     poor  28703 60616   900.0 85.445049  -68.93414 1027990 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027990/60616/lvmSFrame-00028703.fits         28703     857.97           97         7420
    J0542–6852 85.524583 -68.870556 ellipse  125.5  109.0    75  blue     poor  28704 60616   900.0 85.422934 -68.934893 1027990 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027990/60616/lvmSFrame-00028704.fits         28704     266.45           92         7421
   SNR_DEML299  85.79018 -68.957974 ellipse 178.03 128.96   110  blue     good  28704 60616   900.0 85.422934 -68.934893 1027990 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027990/60616/lvmSFrame-00028704.fits         28704     482.16           95         7421
    J0543–6906    85.855 -69.121944 ellipse  221.5  177.0     0  blue     poor  28704 60616   900.0 85.422934 -68.934893 1027990 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027990/60616/lvmSFrame-00028704.fits         28704     873.70           97         7421
    J0542–6852 85.524583 -68.870556 ellipse  125.5  109.0    75  blue     poor  28705 60616   900.0 85.430659 -68.932949 1027990 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027990/60616/lvmSFrame-00028705.fits         28705     255.47           92         7422
   SNR_DEML299  85.79018 -68.957974 ellipse 178.03 128.96   110  blue     good  28705 60616   900.0 85.430659 -68.932949 1027990 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027990/60616/lvmSFrame-00028705.fits         28705     473.62           95         7422
    J0543–6906    85.855 -69.121944 ellipse  221.5  177.0     0  blue     poor  28705 60616   900.0 85.430659 -68.932949 1027990 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027990/60616/lvmSFrame-00028705.fits         28705     872.85           97         7422
    J0542–6852 85.524583 -68.870556 ellipse  125.5  109.0    75  blue     poor  28706 60616   900.0 85.401865 -68.934828 1027990 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027990/60616/lvmSFrame-00028706.fits         28706     280.76           92         7423
   SNR_DEML299  85.79018 -68.957974 ellipse 178.03 128.96   110  blue     good  28706 60616   900.0 85.401865 -68.934828 1027990 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027990/60616/lvmSFrame-00028706.fits         28706     509.06           95         7423
    J0543–6906    85.855 -69.121944 ellipse  221.5  177.0     0  blue     poor  28706 60616   900.0 85.401865 -68.934828 1027990 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027990/60616/lvmSFrame-00028706.fits         28706     891.42           97         7423
    J0542–6852 85.524583 -68.870556 ellipse  125.5  109.0    75  blue     poor  28707 60616   900.0  85.41224 -68.932526 1027990 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027990/60616/lvmSFrame-00028707.fits         28707     266.39           92         7424
   SNR_DEML299  85.79018 -68.957974 ellipse 178.03 128.96   110  blue     good  28707 60616   900.0  85.41224 -68.932526 1027990 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027990/60616/lvmSFrame-00028707.fits         28707     497.31           95         7424
    J0543–6906    85.855 -69.121944 ellipse  221.5  177.0     0  blue     poor  28707 60616   900.0  85.41224 -68.932526 1027990 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027990/60616/lvmSFrame-00028707.fits         28707     889.08           97         7424
    J0542–6852 85.524583 -68.870556 ellipse  125.5  109.0    75  blue     poor  28708 60616   900.0 85.401428 -68.932957 1027990 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027990/60616/lvmSFrame-00028708.fits         28708     275.56           92         7425
   SNR_DEML299  85.79018 -68.957974 ellipse 178.03 128.96   110  blue     good  28708 60616   900.0 85.401428 -68.932957 1027990 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027990/60616/lvmSFrame-00028708.fits         28708     510.78           95         7425
    J0543–6906    85.855 -69.121944 ellipse  221.5  177.0     0  blue     poor  28708 60616   900.0 85.401428 -68.932957 1027990 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027990/60616/lvmSFrame-00028708.fits         28708     896.90           97         7425
    J0506−7026  76.72782 -70.429341 ellipse 142.56 127.06    90  blue       ok  28853 60617   900.0 77.021657 -70.470463 1027890 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027890/60617/lvmSFrame-00028853.fits         28853     383.69           31         7437
    J0506−7026  76.72782 -70.429341 ellipse 142.56 127.06    90  blue       ok  28854 60617   900.0 77.029828 -70.475531 1027890 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027890/60617/lvmSFrame-00028854.fits         28854     399.98           31         7438
    J0506−7026  76.72782 -70.429341 ellipse 142.56 127.06    90  blue       ok  28880 60617   900.0 76.967722 -70.473917 1027890 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027890/60617/lvmSFrame-00028880.fits         28880     330.55           31         7439
    J0506−7026  76.72782 -70.429341 ellipse 142.56 127.06    90  blue       ok  28881 60617   900.0 76.969589 -70.463271 1027890 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027890/60617/lvmSFrame-00028881.fits         28881     315.88           31         7440
    J0506−7026  76.72782 -70.429341 ellipse 142.56 127.06    90  blue       ok  28882 60617   900.0  76.95816 -70.463325 1027890 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027890/60617/lvmSFrame-00028882.fits         28882     303.30           31         7441
    J0506−7026  76.72782 -70.429341 ellipse 142.56 127.06    90  blue       ok  28883 60617   900.0  76.97618 -70.462892 1027890 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027890/60617/lvmSFrame-00028883.fits         28883     322.70           31         7442
    J0506−7026  76.72782 -70.429341 ellipse 142.56 127.06    90  blue       ok  28884 60617   900.0 76.957944 -70.465684 1027890 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027890/60617/lvmSFrame-00028884.fits         28884     306.58           31         7443
    J0506−7026  76.72782 -70.429341 ellipse 142.56 127.06    90  blue       ok  28885 60617   900.0 76.976771 -70.466141 1027890 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027890/60617/lvmSFrame-00028885.fits         28885     327.89           31         7444
    J0506−7026  76.72782 -70.429341 ellipse 142.56 127.06    90  blue       ok  28886 60617   900.0 76.965278 -70.466979 1027890 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027890/60617/lvmSFrame-00028886.fits         28886     316.55           31         7445
     SNR_N157B 84.441667 -69.174444 ellipse   60.0   60.0     0  blue     good  28887 60617   900.0 84.854351 -69.309586 1027966 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027966/60617/lvmSFrame-00028887.fits         28887     716.90           85         7446
    J0538-6921  84.55375 -69.361389 ellipse   84.5   84.5     0  blue       ok  28887 60617   900.0 84.854351 -69.309586 1027966 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027966/60617/lvmSFrame-00028887.fits         28887     424.99           86         7446
 SNR_0540-6920 85.047917 -69.331944 ellipse   36.0   36.0     0  blue     poor  28887 60617   900.0 84.854351 -69.309586 1027966 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027966/60617/lvmSFrame-00028887.fits         28887     258.91           90         7446
     SNR_N157B 84.441667 -69.174444 ellipse   60.0   60.0     0  blue     good  28888 60617   900.0 84.864396 -69.314589 1027966 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027966/60617/lvmSFrame-00028888.fits         28888     738.50           85         7447
    J0538-6921  84.55375 -69.361389 ellipse   84.5   84.5     0  blue       ok  28888 60617   900.0 84.864396 -69.314589 1027966 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027966/60617/lvmSFrame-00028888.fits         28888     429.07           86         7447
 SNR_0540-6920 85.047917 -69.331944 ellipse   36.0   36.0     0  blue     poor  28888 60617   900.0 84.864396 -69.314589 1027966 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027966/60617/lvmSFrame-00028888.fits         28888     241.50           90         7447
     SNR_N157B 84.441667 -69.174444 ellipse   60.0   60.0     0  blue     good  28889 60617   900.0 84.847439 -69.314764 1027966 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027966/60617/lvmSFrame-00028889.fits         28889     723.30           85         7448
    J0538-6921  84.55375 -69.361389 ellipse   84.5   84.5     0  blue       ok  28889 60617   900.0 84.847439 -69.314764 1027966 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027966/60617/lvmSFrame-00028889.fits         28889     409.08           86         7448
 SNR_0540-6920 85.047917 -69.331944 ellipse   36.0   36.0     0  blue     poor  28889 60617   900.0 84.847439 -69.314764 1027966 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027966/60617/lvmSFrame-00028889.fits         28889     262.23           90         7448
     SNR_N157B 84.441667 -69.174444 ellipse   60.0   60.0     0  blue     good  28923 60618   900.0 84.930758 -69.315903 1027966 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027966/60618/lvmSFrame-00028923.fits         28923     805.38           85         7458
    J0538-6921  84.55375 -69.361389 ellipse   84.5   84.5     0  blue       ok  28923 60618   900.0 84.930758 -69.315903 1027966 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027966/60618/lvmSFrame-00028923.fits         28923     506.11           86         7458
 SNR_0540-6920 85.047917 -69.331944 ellipse   36.0   36.0     0  blue     poor  28923 60618   900.0 84.930758 -69.315903 1027966 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027966/60618/lvmSFrame-00028923.fits         28923     159.73           90         7458
     SNR_N157B 84.441667 -69.174444 ellipse   60.0   60.0     0  blue     good  28924 60618   900.0 84.921528  -69.31817 1027966 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027966/60618/lvmSFrame-00028924.fits         28924     801.52           85         7459
    J0538-6921  84.55375 -69.361389 ellipse   84.5   84.5     0  blue       ok  28924 60618   900.0 84.921528  -69.31817 1027966 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027966/60618/lvmSFrame-00028924.fits         28924     492.37           86         7459
 SNR_0540-6920 85.047917 -69.331944 ellipse   36.0   36.0     0  blue     poor  28924 60618   900.0 84.921528  -69.31817 1027966 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027966/60618/lvmSFrame-00028924.fits         28924     168.12           90         7459
     SNR_N157B 84.441667 -69.174444 ellipse   60.0   60.0     0  blue     good  28925 60618   900.0 84.931672 -69.316409 1027966 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027966/60618/lvmSFrame-00028925.fits         28925     807.43           85         7460
    J0538-6921  84.55375 -69.361389 ellipse   84.5   84.5     0  blue       ok  28925 60618   900.0 84.931672 -69.316409 1027966 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027966/60618/lvmSFrame-00028925.fits         28925     506.62           86         7460
 SNR_0540-6920 85.047917 -69.331944 ellipse   36.0   36.0     0  blue     poor  28925 60618   900.0 84.931672 -69.316409 1027966 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027966/60618/lvmSFrame-00028925.fits         28925     157.99           90         7460
     SNR_N157B 84.441667 -69.174444 ellipse   60.0   60.0     0  blue     good  28926 60618   900.0 84.901068 -69.319208 1027966 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027966/60618/lvmSFrame-00028926.fits         28926     784.23           85         7461
    J0538-6921  84.55375 -69.361389 ellipse   84.5   84.5     0  blue       ok  28926 60618   900.0 84.901068 -69.319208 1027966 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027966/60618/lvmSFrame-00028926.fits         28926     466.55           86         7461
 SNR_0540-6920 85.047917 -69.331944 ellipse   36.0   36.0     0  blue     poor  28926 60618   900.0 84.901068 -69.319208 1027966 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027966/60618/lvmSFrame-00028926.fits         28926     192.19           90         7461
     SNR_N157B 84.441667 -69.174444 ellipse   60.0   60.0     0  blue     good  28927 60618   900.0 84.912116 -69.316909 1027966 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027966/60618/lvmSFrame-00028927.fits         28927     789.44           85         7462
    J0538-6921  84.55375 -69.361389 ellipse   84.5   84.5     0  blue       ok  28927 60618   900.0 84.912116 -69.316909 1027966 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027966/60618/lvmSFrame-00028927.fits         28927     482.54           86         7462
 SNR_0540-6920 85.047917 -69.331944 ellipse   36.0   36.0     0  blue     poor  28927 60618   900.0 84.912116 -69.316909 1027966 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027966/60618/lvmSFrame-00028927.fits         28927     180.90           90         7462
     SNR_N157B 84.441667 -69.174444 ellipse   60.0   60.0     0  blue     good  28928 60618   900.0 84.897939 -69.316803 1027966 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027966/60618/lvmSFrame-00028928.fits         28928     775.53           85         7463
    J0538-6921  84.55375 -69.361389 ellipse   84.5   84.5     0  blue       ok  28928 60618   900.0 84.897939 -69.316803 1027966 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027966/60618/lvmSFrame-00028928.fits         28928     465.73           86         7463
 SNR_0540-6920 85.047917 -69.331944 ellipse   36.0   36.0     0  blue     poor  28928 60618   900.0 84.897939 -69.316803 1027966 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027966/60618/lvmSFrame-00028928.fits         28928     198.27           90         7463
    J0528–7017  82.19445 -70.303302 ellipse 203.64 165.94    86  blue     good  28929 60618   900.0   82.0369 -70.469255 1027894 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027894/60618/lvmSFrame-00028929.fits         28929     627.03           67         7464
    J0528–7017  82.19445 -70.303302 ellipse 203.64 165.94    86  blue     good  28930 60618   900.0  82.04164 -70.473193 1027894 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027894/60618/lvmSFrame-00028930.fits         28930     638.87           67         7465
    J0528–7017  82.19445 -70.303302 ellipse 203.64 165.94    86  blue     good  28931 60618   900.0 82.018568 -70.471969 1027894 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027894/60618/lvmSFrame-00028931.fits         28931     643.32           67         7466
    J0528–7017  82.19445 -70.303302 ellipse 203.64 165.94    86  blue     good  28932 60618   900.0 82.000577 -70.467029 1027894 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027894/60618/lvmSFrame-00028932.fits         28932     634.28           67         7467
    J0528–7017  82.19445 -70.303302 ellipse 203.64 165.94    86  blue     good  28933 60618   900.0 81.992077 -70.467799 1027894 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027894/60618/lvmSFrame-00028933.fits         28933     640.70           67         7468
    J0528–7017  82.19445 -70.303302 ellipse 203.64 165.94    86  blue     good  28934 60618   900.0  82.00735 -70.466217 1027894 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027894/60618/lvmSFrame-00028934.fits         28934     628.57           67         7469
    J0528–7017  82.19445 -70.303302 ellipse 203.64 165.94    86  blue     good  28936 60618   900.0 82.009574 -70.467911 1027894 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027894/60618/lvmSFrame-00028936.fits         28936     633.31           67         7470
    J0528–7017  82.19445 -70.303302 ellipse 203.64 165.94    86  blue     good  28937 60618   900.0 81.999054 -70.469309 1027894 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027894/60618/lvmSFrame-00028937.fits         28937     642.58           67         7471
   SNR_in_N159  84.99209 -69.735849 ellipse  61.98  48.81     0  blue     good  28938 60618   900.0 84.336397 -69.687865 1027942 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027942/60618/lvmSFrame-00028938.fits         28938     836.51           89         7472
   SNR_in_N159  84.99209 -69.735849 ellipse  61.98  48.81     0  blue     good  28939 60618   900.0 84.343886 -69.691337 1027942 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027942/60618/lvmSFrame-00028939.fits         28939     824.78           89         7473
   SNR_in_N159  84.99209 -69.735849 ellipse  61.98  48.81     0  blue     good  28940 60618   900.0 84.327696  -69.69213 1027942 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027942/60618/lvmSFrame-00028940.fits         28940     844.06           89         7474
   SNR_in_N159  84.99209 -69.735849 ellipse  61.98  48.81     0  blue     good  28941 60618   900.0 84.337961 -69.683758 1027942 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027942/60618/lvmSFrame-00028941.fits         28941     837.86           89         7475
   SNR_in_N159  84.99209 -69.735849 ellipse  61.98  48.81     0  blue     good  28942 60618   900.0 84.332823 -69.686141 1027942 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027942/60618/lvmSFrame-00028942.fits         28942     842.20           89         7476
   SNR_in_N159  84.99209 -69.735849 ellipse  61.98  48.81     0  blue     good  28985 60619   900.0 84.455969 -69.699828 1027942 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027942/60619/lvmSFrame-00028985.fits         28985     681.48           89         7484
   SNR_in_N159  84.99209 -69.735849 ellipse  61.98  48.81     0  blue     good  28986 60619   900.0 84.433956 -69.702685 1027942 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027942/60619/lvmSFrame-00028986.fits         28986     706.61           89         7485
   SNR_in_N159  84.99209 -69.735849 ellipse  61.98  48.81     0  blue     good  28987 60619   900.0 84.434969 -69.700601 1027942 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027942/60619/lvmSFrame-00028987.fits         28987     706.71           89         7486
   SNR_in_N159  84.99209 -69.735849 ellipse  61.98  48.81     0  blue     good  28988 60619   900.0 84.416794 -69.701965 1027942 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027942/60619/lvmSFrame-00028988.fits         28988     728.17           89         7487
 SNR_B0534-699 83.508333   -69.9175 ellipse   67.5   67.5    35  blue     good  28992 60619   900.0 83.843602  -70.07126 1027918 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027918/60619/lvmSFrame-00028992.fits         28992     690.58           74         7491
 SNR_B0534-699 83.508333   -69.9175 ellipse   67.5   67.5    35  blue     good  28993 60619   900.0 83.857806 -70.077004 1027918 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027918/60619/lvmSFrame-00028993.fits         28993     717.58           74         7492
 SNR_B0534-699 83.508333   -69.9175 ellipse   67.5   67.5    35  blue     good  28994 60619   900.0 83.824443 -70.080421 1027918 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027918/60619/lvmSFrame-00028994.fits         28994     703.92           74         7493
 SNR_B0534-699 83.508333   -69.9175 ellipse   67.5   67.5    35  blue     good  28995 60619   900.0  83.82841 -70.070103 1027918 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027918/60619/lvmSFrame-00028995.fits         28995     676.18           74         7494
 SNR_B0534-699 83.508333   -69.9175 ellipse   67.5   67.5    35  blue     good  28996 60619   900.0 83.809906 -70.070437 1027918 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027918/60619/lvmSFrame-00028996.fits         28996     664.14           74         7495
    J0534–6720 83.522917 -67.346667 ellipse  146.5  144.0     0  blue      bad  28997 60619   900.0 83.299469 -67.158427 1028104 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028104/60619/lvmSFrame-00028997.fits         28997     745.64           75         7496
    J0534–6700 83.702917 -67.000278 ellipse   94.0   89.5     0  blue      bad  28997 60619   900.0 83.299469 -67.158427 1028104 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028104/60619/lvmSFrame-00028997.fits         28997     802.56           77         7496
    J0456-6950 74.160625 -69.845583 ellipse 137.25  128.4   152  blue      bad  28998 60619   900.0 74.639205 -69.682742 1027934 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027934/60619/lvmSFrame-00028998.fits         28998     835.93           17         7497
    J0542–6852 85.524583 -68.870556 ellipse  125.5  109.0    75  blue     poor  29000 60619   900.0 85.353634 -68.930104 1027990 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027990/60619/lvmSFrame-00029000.fits         29000     308.28           92         7499
   SNR_DEML299  85.79018 -68.957974 ellipse 178.03 128.96   110  blue     good  29000 60619   900.0 85.353634 -68.930104 1027990 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027990/60619/lvmSFrame-00029000.fits         29000     573.48           95         7499
 SNR_B0534-699 83.508333   -69.9175 ellipse   67.5   67.5    35  blue     good  29001 60619   900.0 83.819371   -70.0664 1027918 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027918/60619/lvmSFrame-00029001.fits         29001     658.88           74         7500
 SNR_B0534-699 83.508333   -69.9175 ellipse   67.5   67.5    35  blue     good  29002 60619   900.0 83.802224 -70.069321 1027918 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027918/60619/lvmSFrame-00029002.fits         29002     655.55           74         7501
 SNR_B0534-699 83.508333   -69.9175 ellipse   67.5   67.5    35  blue     good  29003 60619   900.0 83.819535 -70.068704 1027918 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027918/60619/lvmSFrame-00029003.fits         29003     665.75           74         7502
 SNR_B0534-699 83.508333   -69.9175 ellipse   67.5   67.5    35  blue     good  29004 60619   900.0 83.809985 -70.069637 1027918 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027918/60619/lvmSFrame-00029004.fits         29004     661.82           74         7503
    J0528–7017  82.19445 -70.303302 ellipse 203.64 165.94    86  blue     good  29005 60619   900.0 81.995143 -70.466204 1027894 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027894/60619/lvmSFrame-00029005.fits         29005     633.98           67         7504
 SNR_B0453-685 73.374629 -68.494755 ellipse 103.82  96.85    90  blue     good  29071 60620   900.0 73.248686 -68.548905 1028003 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028003/60620/lvmSFrame-00029071.fits         29071     256.05           11         7508
    J0455–6830 73.903138 -68.510136 ellipse  29.61   29.2    80  blue     good  29071 60620   900.0 73.248686 -68.548905 1028003 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028003/60620/lvmSFrame-00029071.fits         29071     873.57           15         7508
 SNR_B0453-685 73.374629 -68.494755 ellipse 103.82  96.85    90  blue     good  29072 60620   900.0  73.24648 -68.553539 1028003 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028003/60620/lvmSFrame-00029072.fits         29072     270.76           11         7509
    J0455–6830 73.903138 -68.510136 ellipse  29.61   29.2    80  blue     good  29072 60620   900.0  73.24648 -68.553539 1028003 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028003/60620/lvmSFrame-00029072.fits         29072     879.17           15         7509
 SNR_B0453-685 73.374629 -68.494755 ellipse 103.82  96.85    90  blue     good  29073 60620   900.0 73.220012 -68.551066 1028003 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028003/60620/lvmSFrame-00029073.fits         29073     287.45           11         7510
 SNR_B0453-685 73.374629 -68.494755 ellipse 103.82  96.85    90  blue     good  29074 60620   900.0  73.21493 -68.542258 1028003 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028003/60620/lvmSFrame-00029074.fits         29074     271.24           11         7511
 SNR_B0453-685 73.374629 -68.494755 ellipse 103.82  96.85    90  blue     good  29075 60620   900.0 73.196992 -68.541348 1028003 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028003/60620/lvmSFrame-00029075.fits         29075     288.06           11         7512
 SNR_B0453-685 73.374629 -68.494755 ellipse 103.82  96.85    90  blue     good  29076 60620   900.0 73.206478 -68.540565 1028003 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028003/60620/lvmSFrame-00029076.fits         29076     276.30           11         7513
 SNR_B0453-685 73.374629 -68.494755 ellipse 103.82  96.85    90  blue     good  29077 60620   900.0 73.184056 -68.541911 1028003 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028003/60620/lvmSFrame-00029077.fits         29077     303.22           11         7514
 SNR_B0453-685 73.374629 -68.494755 ellipse 103.82  96.85    90  blue     good  29078 60620   900.0  73.19132 -68.541725 1028003 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028003/60620/lvmSFrame-00029078.fits         29078     294.95           11         7515
 SNR_B0453-685 73.374629 -68.494755 ellipse 103.82  96.85    90  blue     good  29079 60620   900.0 73.176463 -68.541504 1028003 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028003/60620/lvmSFrame-00029079.fits         29079     310.77           11         7516
