# Static moonlight base spectrum for SkySepPalace.py MOON template.
# WAVE: Angstroms. SOLAR: vendored solar reference spectrum
# (data/palace_ref/Spectre_HR_LATMOS_Meftah...), interpolated onto
# this grid, normalised to unit median. MOON_BASE: the real ESO
# Sky Model MOON column (Rayleigh/aerosol-scattered, ROLO-albedo-
# reddened moonlight) for one fixed reference geometry, normalised
# to unit median -- see MakeMoonBase.py module docstring for why
# this is not simply SOLAR x lunar albedo.
# Reference geometry: ra=296.242608 dec=-14.811007 obstime=2023-08-29T03:20:43.668
# Generated by MakeMoonBase.py
  3737.500   5.810635e-01   1.221732e+00
  3738.000   1.707152e-01   1.722644e+00
  3738.500   3.548264e-01   2.075799e+00
  3739.000   7.615740e-01   2.175084e+00
  3739.500   6.798464e-01   2.205563e+00
  3740.000   9.775458e-01   2.439040e+00
  3740.500   6.791616e-01   2.734941e+00
  3741.000   9.643121e-01   2.761648e+00
  3741.500   1.070465e+00   2.567008e+00
  3742.000   1.097686e+00   2.485139e+00
  3742.500   8.618401e-01   2.278735e+00
  3743.000   1.042221e+00   1.824239e+00
  3743.500   9.537022e-01   1.548946e+00
  3744.000   8.018778e-01   1.756291e+00
  3744.500   3.030311e-01   1.956064e+00
  3745.000   6.248898e-01   1.650493e+00
  3745.500   8.599180e-01   1.129337e+00
  3746.000   8.098898e-01   1.107191e+00
  3746.500   2.561457e-01   1.488406e+00
  3747.000   2.492093e-01   1.765213e+00
  3747.500   6.052880e-01   1.723442e+00
  3748.000   6.118318e-01   1.329649e+00
  3748.500   7.930880e-01   9.787475e-01
  3749.000   5.298923e-01   8.183432e-01
  3749.500   2.882589e-01   8.192977e-01
  3750.000   3.304386e-01   1.126883e+00
  3750.500   1.799300e-01   1.569276e+00
  3751.000   3.872794e-01   1.959988e+00
  3751.500   6.160718e-01   2.267985e+00
  3752.000   6.831506e-01   2.433622e+00
  3752.500   9.107050e-01   2.398377e+00
  3753.000   9.608394e-01   2.291569e+00
  3753.500   9.018487e-01   2.395089e+00
  3754.000   7.571017e-01   2.670940e+00
  3754.500   7.939726e-01   2.843392e+00
  3755.000   1.171164e+00   3.005972e+00
  3755.500   9.117033e-01   3.093261e+00
  3756.000   1.227040e+00   3.053213e+00
  3756.500   1.122410e+00   2.853687e+00
  3757.000   1.160978e+00   2.367835e+00
  3757.500   1.210890e+00   1.710475e+00
  3758.000   8.916710e-01   1.212358e+00
  3758.500   6.820386e-01   1.211298e+00
  3759.000   3.723969e-01   1.503830e+00
  3759.500   3.110690e-01   1.860863e+00
  3760.000   6.962618e-01   2.215493e+00
  3760.500   5.348572e-01   2.366344e+00
  3761.000   9.105596e-01   2.259385e+00
  3761.500   8.763476e-01   2.151874e+00
  3762.000   1.052230e+00   2.301560e+00
  3762.500   5.784734e-01   2.400661e+00
  3763.000   9.490055e-01   2.158872e+00
  3763.500   9.198530e-01   1.643499e+00
  3764.000   9.360088e-01   1.600256e+00
  3764.500   6.102449e-01   2.210631e+00
  3765.000   2.877500e-01   2.577275e+00
  3765.500   8.960435e-01   2.436697e+00
  3766.000   1.180121e+00   2.280606e+00
  3766.500   7.534686e-01   1.971896e+00
  3767.000   1.001693e+00   1.569800e+00
  3767.500   9.026834e-01   1.651186e+00
  3768.000   4.747217e-01   2.058817e+00
  3768.500   4.796756e-01   2.393032e+00
  3769.000   8.289130e-01   2.550436e+00
  3769.500   9.356016e-01   2.396263e+00
  3770.000   1.040260e+00   2.043263e+00
  3770.500   9.359392e-01   1.869502e+00
  3771.000   7.652785e-01   2.017002e+00
  3771.500   5.712347e-01   2.268204e+00
  3772.000   7.315081e-01   2.516622e+00
  3772.500   8.270022e-01   2.691095e+00
  3773.000   1.003885e+00   2.767493e+00
  3773.500   9.653160e-01   2.727787e+00
  3774.000   1.138141e+00   2.667740e+00
  3774.500   9.971046e-01   2.600316e+00
  3775.000   1.087423e+00   2.596179e+00
  3775.500   9.470755e-01   2.535230e+00
  3776.000   9.813996e-01   2.512219e+00
  3776.500   9.451443e-01   2.674692e+00
  3777.000   8.856642e-01   2.779429e+00
  3777.500   9.121950e-01   2.714249e+00
  3778.000   1.218970e+00   2.582395e+00
  3778.500   9.007133e-01   2.484597e+00
  3779.000   1.057791e+00   2.581870e+00
  3779.500   8.314866e-01   2.791899e+00
  3780.000   1.094628e+00   3.070824e+00
  3780.500   7.891417e-01   3.089387e+00
  3781.000   1.337419e+00   2.977630e+00
  3781.500   1.182931e+00   2.874579e+00
