# Paranal Airglow Line And Continuum Emission (PALACE) model: data and code of
# v1.0 (Noll et al. 2024)
# 
# Results of the evaluation of PALACE and the airglow component of the ESO Sky
# Model (noll+12) in comparison to X-shooter NIR-arm spectra
# 
# Column names:
# lam: central air wavelength of bin in µm
# lpix: lower pixel of bin in X-shooter NIR-arm spectra
# upix: upper pixel of bin in X-shooter NIR-arm spectra
# Nsel: number of selected X-shooter spectra
# mfx: mean flux of X-shooter data in R/nm
# mfp: mean flux of PALACE in R/nm
# mdfp: mean scatter of PALACE in R/nm
# mfo: mean flux of other sky radiation components from ESO Sky Model in R/nm
# fng: fraction of nightglow from ratio of mfp and mfp + mfo
# rdelp: relative deviation for PALACE (mfp / mfx - 1)
# rdp: relative scatter for PALACE (mdfp divided by standard deviation of
#      fp - fx from individual spectra)
# mfs: mean flux of airglow component of ESO Sky Model in R/nm
# mdfs: mean scatter of airglow component of ESO Sky Model in R/nm
# rdels: relative deviation for ESO Sky Model (mfs / mfx - 1)
# rds: relative scatter for ESO Sky Model (mdfs divided by standard deviation
#      of fs - fx from individual spectra)
# 
# References:
# noll+12: https://doi.org/10.1051/0004-6361/201219040
# 
     lam   lpix   upix  Nsel         mfx        mfp       mdfp        mfo        fng    rdelp    rdp        mfs       mdfs   rdels    rds 
 1.34490   5837   5859  6868   1.580e+01  1.416e+01  4.151e+00  2.421e+00  8.540e-01   -0.104  0.972  9.919e+00  7.551e+00  -0.372  1.306 
 1.34625   5860   5881  6869   7.305e+00  7.347e+00  2.450e+00  2.401e+00  7.537e-01    0.006  0.602  1.005e+01  7.692e+00   0.376  1.350 
 1.34759   5882   5904  6868   4.411e+00  4.045e+00  1.339e+00  1.313e+00  7.549e-01   -0.083  0.367  5.508e+00  4.236e+00   0.249  0.974 
 1.34894   5905   5926  6872   8.276e+00  6.183e+00  2.068e+00  2.038e+00  7.521e-01   -0.253  0.495  8.735e+00  6.777e+00   0.055  1.224 
 1.35029   5927   5949  6865   5.326e+01  5.435e+01  1.606e+01  1.321e+00  9.763e-01    0.021  1.370  1.250e+01  6.053e+00  -0.765  0.282 
 1.35164   5950   5971  6868   3.467e+01  3.076e+01  9.159e+00  1.147e+00  9.640e-01   -0.113  0.969  8.835e+00  4.865e+00  -0.745  0.318 
 1.35299   5972   5994  6865   5.402e+01  5.412e+01  1.601e+01  1.124e+00  9.797e-01    0.002  1.208  1.436e+01  6.130e+00  -0.734  0.308 
 1.35434   5995   6016  6862  -7.732e-01  1.769e+00  5.387e-01  4.172e-01  8.091e-01   -3.288  0.159  1.564e+00  1.394e+00  -3.019  0.419 
 1.35570   6017   6039  6868   2.232e+00  2.688e+00  8.680e-01  8.001e-01  7.706e-01    0.204  0.270  3.074e+00  2.854e+00   0.378  0.851 
 1.35705   6040   6061  6867   6.745e+00  8.441e+00  2.222e+00  6.021e-01  9.334e-01    0.251  0.660  2.241e+00  2.150e+00  -0.668  0.404 
 1.35841   6062   6084  6871   5.128e+00  6.484e+00  1.727e+00  5.417e-01  9.229e-01    0.264  0.527  1.932e+00  1.923e+00  -0.623  0.384 
 1.35977   6085   6107  6863   4.340e-01  1.221e+00  4.039e-01  4.239e-01  7.423e-01    1.814  0.150  1.463e+00  1.518e+00   2.382  0.557 
 1.36113   6108   6129  6862  -1.982e+00  3.555e-01  1.158e-01  1.449e-01  7.104e-01   -1.179  0.040  3.958e-01  4.248e-01  -1.200  0.149 
 1.36249   6130   6152  6868   2.039e+00  4.093e+00  1.236e+00  4.270e-01  9.055e-01    1.008  0.392  1.544e+00  1.597e+00  -0.242  0.330 
 1.36385   6153   6175  6861   5.517e+00  7.208e+00  2.166e+00  3.464e-01  9.541e-01    0.306  0.623  1.531e+00  1.314e+00  -0.719  0.142 
 1.36522   6176   6197  6864   3.502e-01  4.197e+00  1.254e+00  4.987e-01  8.938e-01   10.985  0.381  1.828e+00  1.966e+00   4.349  0.670 
 1.36658   6198   6220  6850   1.695e+02  1.702e+02  4.816e+01  5.100e-01  9.970e-01    0.004  1.150  9.316e+01  2.642e+01  -0.448  0.362 
 1.36795   6221   6243  6791   3.417e+00  6.190e+00  1.705e+00  1.797e-01  9.718e-01    0.811  0.455  1.702e+00  9.250e-01  -0.437  0.142 
 1.36932   6244   6266  6800   7.185e+01  7.361e+01  1.866e+01  5.455e-01  9.926e-01    0.024  0.943  4.860e+01  1.557e+01  -0.311  0.371 
 1.37069   6267   6289  6740   3.230e+01  3.415e+01  8.736e+00  3.528e-01  9.898e-01    0.057  0.694  2.258e+01  7.600e+00  -0.252  0.278 
 1.37206   6290   6312  6762   4.966e+00  7.124e+00  1.911e+00  4.701e-01  9.381e-01    0.434  0.448  4.140e+00  2.715e+00  -0.100  0.464 
 1.37343   6313   6334  6870   1.308e+01  1.505e+01  3.926e+00  7.680e-01  9.514e-01    0.150  1.180  2.094e+00  3.229e+00  -0.840  0.473 
 1.37480   6335   6357  6850   9.003e+01  9.308e+01  2.344e+01  9.179e-01  9.902e-01    0.034  1.133  4.427e+01  1.545e+01  -0.506  0.361 
 1.37618   6358   6380  6859   9.674e+00  8.630e+00  2.289e+00  5.631e-01  9.387e-01   -0.108  0.831  1.539e+00  2.412e+00  -0.840  0.263 
 1.37755   6381   6403  6873   8.015e+00  1.000e+01  2.813e+00  1.191e+00  8.936e-01    0.248  0.930  3.036e+00  5.349e+00  -0.621  1.644 
 1.37893   6404   6426  6870   3.925e+00  7.147e+00  2.042e+00  8.371e-01  8.952e-01    0.821  0.827  2.076e+00  3.707e+00  -0.470  1.723 
 1.38031   6427   6449  6851  -1.335e+00  5.876e-01  1.959e-01  2.054e-01  7.410e-01   -1.440  0.094  4.049e-01  7.199e-01  -1.303  0.353 
 1.38169   6450   6472  6725   7.132e+01  6.838e+01  1.733e+01  4.305e-01  9.937e-01   -0.041  0.756  4.609e+01  1.463e+01  -0.334  0.331 
 1.38307   6473   6495  6858   7.157e+01  6.096e+01  1.527e+01  2.707e-01  9.956e-01   -0.148  0.545  3.233e+01  9.656e+00  -0.547  0.225 
 1.38445   6496   6518  6869   1.787e+02  2.082e+02  5.220e+01  4.604e-01  9.978e-01    0.165  1.001  1.399e+02  3.978e+01  -0.216  0.637 
 1.38584   6519   6541  6862   9.588e+01  9.377e+01  2.365e+01  6.887e-01  9.927e-01   -0.022  0.992  8.020e+01  2.361e+01  -0.162  0.641 
 1.38722   6542   6564  6872   2.755e+01  3.765e+01  9.592e+00  6.908e-01  9.820e-01    0.367  0.769  2.994e+01  1.049e+01   0.087  0.820 
 1.38861   6565   6588  6871   2.689e+01  3.344e+01  8.843e+00  1.156e+00  9.666e-01    0.244  1.432  7.730e+00  6.247e+00  -0.712  0.518 
 1.39000   6589   6611  6866   1.202e+02  1.052e+02  2.780e+01  9.563e-01  9.910e-01   -0.125  0.871  6.358e+01  2.038e+01  -0.471  0.413 
 1.39139   6612   6634  6862   1.478e+02  1.568e+02  3.934e+01  9.536e-01  9.940e-01    0.061  1.086  6.931e+01  2.229e+01  -0.531  0.389 
 1.39278   6635   6657  6873   1.669e+01  2.182e+01  5.813e+00  8.782e-01  9.613e-01    0.307  1.489  3.420e+00  4.334e+00  -0.795  0.435 
 1.39418   6658   6680  6681   1.999e+01  2.333e+01  6.295e+00  6.016e-01  9.749e-01    0.167  0.774  1.307e+01  5.973e+00  -0.358  0.449 
 1.39557   6681   6704  6857  -2.041e+00  3.097e+00  8.872e-01  2.557e-01  9.237e-01   -2.517  0.252  1.032e+00  1.072e+00  -1.497  0.271 
 1.39696   6705   6727  6862   3.392e+01  3.503e+01  9.892e+00  1.217e+00  9.664e-01    0.033  1.276  1.136e+01  7.467e+00  -0.665  0.553 
 1.39836   6728   6750  6867   3.575e+02  3.587e+02  9.023e+01  1.254e+00  9.965e-01    0.003  1.051  1.969e+02  5.687e+01  -0.449  0.480 
 1.39976   6751   6773  6858  -2.829e-01  3.610e+00  9.878e-01  2.810e-01  9.278e-01  -13.758  0.345  1.601e+00  1.222e+00  -6.632  0.323 
 1.40116   6774   6797  6864   6.730e+02  6.288e+02  1.580e+02  5.583e-01  9.991e-01   -0.066  0.904  3.598e+02  9.759e+01  -0.465  0.415 
 1.40256   6798   6820  6869   3.660e+02  4.316e+02  1.082e+02  1.462e+00  9.966e-01    0.179  0.850  2.320e+02  6.789e+01  -0.366  0.518 
 1.40396   6821   6844  6837   1.119e+01  1.567e+01  4.744e+00  5.564e-01  9.657e-01    0.401  0.927  1.017e+01  5.077e+00  -0.086  0.660 
 1.40537   6845   6867  6850   7.293e+01  8.092e+01  2.661e+01  1.192e+00  9.855e-01    0.110  1.077  7.320e+01  2.440e+01   0.005  0.844 
 1.40677   6868   6890  6784   4.769e+01  5.363e+01  1.369e+01  5.759e-01  9.894e-01    0.125  0.996  2.719e+01  1.003e+01  -0.408  0.273 
 1.40818   6891   6914  6862   5.038e+02  5.301e+02  1.782e+02  1.198e+00  9.977e-01    0.052  1.080  5.551e+02  1.501e+02   0.102  0.763 
 1.40959   6915   6937  6863   5.205e+02  5.591e+02  1.431e+02  7.449e-01  9.987e-01    0.074  1.168  3.253e+02  9.002e+01  -0.374  0.512 
 1.41100   6938   6961  6846   6.419e+01  6.448e+01  2.121e+01  1.359e+00  9.794e-01    0.004  1.001  6.219e+01  2.325e+01  -0.031  0.901 
 1.41241   6962   6984  6857   8.068e+02  7.387e+02  2.118e+02  1.637e+00  9.978e-01   -0.084  0.819  8.277e+02  2.258e+02   0.026  0.734 
 1.41382   6985   7008  6866   1.619e+02  2.717e+02  7.784e+01  6.810e-01  9.975e-01    0.678  0.810  2.751e+02  7.553e+01   0.700  0.714 
 1.41523   7009   7032  6868   7.081e+02  7.373e+02  2.110e+02  1.444e+00  9.980e-01    0.041  0.945  6.651e+02  1.768e+02  -0.061  0.690 
 1.41665   7033   7055  6866   2.747e+02  3.344e+02  9.518e+01  1.623e+00  9.952e-01    0.218  0.857  2.336e+02  6.725e+01  -0.149  0.578 
 1.41807   7056   7079  6860   1.133e+03  1.195e+03  3.424e+02  1.333e+00  9.989e-01    0.055  1.054  1.287e+03  3.484e+02   0.136  0.843 
 1.41948   7080   7102  6836   1.282e+02  1.293e+02  3.629e+01  1.024e+00  9.921e-01    0.009  1.076  6.584e+01  2.297e+01  -0.483  0.310 
 1.42090   7103   7126  6864   2.407e+01  1.484e+01  4.351e+00  1.641e+00  9.004e-01   -0.383  0.548  6.144e+00  9.518e+00  -0.745  0.807 
 1.42233   7127   7150  6825   8.576e+01  7.753e+01  2.220e+01  1.602e+00  9.798e-01   -0.096  0.822  7.336e+01  2.820e+01  -0.145  0.755 
 1.42375   7151   7173  6861   1.720e+01  7.918e+00  2.647e+00  1.617e+00  8.304e-01   -0.540  0.315  6.194e+00  9.555e+00  -0.639  0.901 
 1.42517   7174   7197  6860   9.003e+00  9.896e+00  3.098e+00  1.572e+00  8.629e-01    0.099  0.729  6.054e+00  9.311e+00  -0.327  1.500 
 1.42660   7198   7221  6866   2.486e+02  2.685e+02  7.612e+01  1.912e+00  9.929e-01    0.080  1.134  1.144e+02  3.758e+01  -0.540  0.474 
 1.42802   7222   7245  6866   6.224e+01  6.159e+01  1.767e+01  1.248e+00  9.801e-01   -0.010  0.676  2.265e+01  1.173e+01  -0.636  0.379 
 1.42945   7246   7269  6867   3.868e+02  4.239e+02  1.205e+02  2.261e+00  9.947e-01    0.096  1.132  2.089e+02  6.406e+01  -0.460  0.530 
 1.43088   7270   7292  6873   5.044e+00  1.609e+01  4.516e+00  1.364e+00  9.218e-01    2.190  0.960  5.354e+00  8.131e+00   0.061  1.366 
 1.43231   7293   7316  6872   3.549e+00  1.151e+01  3.432e+00  1.415e+00  8.905e-01    2.244  0.789  5.552e+00  8.399e+00   0.565  1.430 
 1.43374   7317   7340  6851   3.084e+02  3.429e+02  9.864e+01  1.581e+00  9.954e-01    0.112  1.076  4.763e+02  1.327e+02   0.546  1.022 
 1.43518   7341   7364  6863   1.425e+03  1.502e+03  4.307e+02  1.906e+00  9.987e-01    0.054  1.063  1.957e+03  5.130e+02   0.374  0.968 
 1.43661   7365   7388  6857   1.946e+02  2.064e+02  5.899e+01  1.579e+00  9.924e-01    0.061  1.023  4.612e+02  1.285e+02   1.367  1.028 
 1.43805   7389   7412  6856   2.892e+01  2.218e+01  6.877e+00  1.807e+00  9.247e-01   -0.233  0.813  1.843e+01  1.382e+01  -0.362  1.064 
 1.43949   7413   7436  6864   1.994e+02  2.120e+02  6.440e+01  1.714e+00  9.920e-01    0.063  1.183  1.399e+02  4.359e+01  -0.298  0.702 
 1.44093   7437   7460  6867   5.027e+00  1.308e+01  4.148e+00  1.777e+00  8.804e-01    1.601  1.007  8.620e+00  1.170e+01   0.718  1.973 
 1.44237   7461   7484  6867   2.082e+01  2.907e+01  8.947e+00  1.835e+00  9.406e-01    0.397  1.396  3.190e+01  1.688e+01   0.533  1.852 
 1.44381   7485   7508  6855   7.943e+00  1.203e+01  4.021e+00  2.243e+00  8.429e-01    0.515  0.771  1.006e+01  1.480e+01   0.271  1.844 
 1.44525   7509   7532  6871  -1.059e+00  8.969e+00  2.785e+00  1.312e+00  8.724e-01   -9.468  0.834  7.451e+00  8.096e+00  -8.022  1.908 
 1.44670   7533   7556  6847   2.263e+02  2.319e+02  6.690e+01  2.172e+00  9.907e-01    0.025  0.939  2.445e+02  7.848e+01   0.080  0.767 
 1.44815   7557   7580  6863   1.092e+01  1.429e+01  4.729e+00  2.540e+00  8.491e-01    0.308  0.968  1.294e+01  1.600e+01   0.187  1.980 
 1.44959   7581   7604  6866   2.519e+01  3.097e+01  9.410e+00  1.770e+00  9.459e-01    0.229  1.546  1.339e+01  1.133e+01  -0.468  0.882 
 1.45104   7605   7629  6865   3.466e+03  3.617e+03  1.038e+03  1.724e+00  9.995e-01    0.044  1.088  3.783e+03  9.873e+02   0.092  0.838 
 1.45249   7630   7653  6863   1.181e+02  1.406e+02  4.099e+01  2.307e+00  9.839e-01    0.190  1.014  3.638e+01  1.874e+01  -0.691  0.503 
 1.45395   7654   7677  6868   3.625e+01  3.899e+01  1.094e+01  2.702e+00  9.352e-01    0.076  1.337  1.661e+01  1.629e+01  -0.542  1.321 
 1.45540   7678   7701  6864   1.417e+03  1.324e+03  3.812e+02  2.227e+00  9.983e-01   -0.066  0.843  1.396e+03  3.669e+02  -0.015  0.690 
 1.45686   7702   7726  6865   2.074e+02  3.806e+02  1.097e+02  2.507e+00  9.935e-01    0.835  0.954  2.832e+02  8.257e+01   0.367  0.669 
 1.45831   7727   7750  6865   1.755e+01  1.945e+01  6.429e+00  2.903e+00  8.701e-01    0.108  1.003  1.953e+01  1.640e+01   0.114  1.477 
 1.45977   7751   7774  6863   3.044e+03  3.267e+03  9.361e+02  2.418e+00  9.993e-01    0.073  1.078  3.284e+03  8.707e+02   0.079  0.813 
 1.46123   7775   7799  6874   2.116e+02  2.439e+02  6.413e+01  2.524e+00  9.898e-01    0.152  1.463  1.696e+01  1.475e+01  -0.920  0.230 
 1.46269   7800   7823  6871   9.956e+01  1.153e+02  3.183e+01  2.202e+00  9.813e-01    0.158  1.559  1.888e+01  1.344e+01  -0.810  0.438 
 1.46416   7824   7847  6872   7.182e+01  8.046e+01  2.344e+01  2.633e+00  9.683e-01    0.120  1.567  2.258e+01  1.670e+01  -0.686  0.791 
 1.46562   7848   7872  6859   8.149e+02  8.722e+02  2.510e+02  2.079e+00  9.976e-01    0.070  0.994  8.232e+02  2.242e+02   0.011  0.748 
 1.46708   7873   7896  6874   4.710e+01  5.812e+01  1.628e+01  2.200e+00  9.635e-01    0.234  1.155  1.989e+01  1.520e+01  -0.578  0.987 
 1.46855   7897   7921  6861   2.832e+02  2.980e+02  8.522e+01  2.372e+00  9.921e-01    0.052  0.627  1.796e+02  5.929e+01  -0.365  0.386 
 1.47002   7922   7945  6863   1.775e+03  1.893e+03  5.504e+02  1.820e+00  9.990e-01    0.067  0.996  2.020e+03  5.327e+02   0.138  0.799 
 1.47149   7946   7970  6861   5.616e+01  6.234e+01  1.927e+01  1.983e+00  9.692e-01    0.110  1.360  3.762e+01  1.945e+01  -0.330  1.086 
 1.47296   7971   7994  6861   3.783e+02  3.761e+02  1.244e+02  2.269e+00  9.940e-01   -0.006  0.948  3.631e+02  1.047e+02  -0.040  0.695 
 1.47443   7995   8019  6867   2.627e+02  2.642e+02  8.663e+01  2.898e+00  9.891e-01    0.005  0.987  2.056e+02  6.925e+01  -0.217  0.685 
 1.47591   8020   8043  6870   1.115e+02  1.460e+02  4.705e+01  2.201e+00  9.851e-01    0.309  1.229  1.022e+02  3.884e+01  -0.083  0.873 
 1.47739   8044   8068  6868   1.624e+03  1.630e+03  5.527e+02  2.221e+00  9.986e-01    0.004  1.013  1.819e+03  4.770e+02   0.121  0.753 
 1.47886   8069   8093  6864   9.413e+02  9.002e+02  3.001e+02  2.555e+00  9.972e-01   -0.044  0.955  7.559e+02  2.092e+02  -0.197  0.569 
 1.48034   8094   8117  6871   7.805e+02  9.658e+02  3.244e+02  2.348e+00  9.976e-01    0.237  1.187  9.448e+02  2.575e+02   0.211  0.822 
 1.48182   8118   8142  6846   4.475e+01  4.528e+01  1.380e+01  2.453e+00  9.486e-01    0.012  0.785  1.413e+01  1.989e+01  -0.682  1.092 
 1.48330   8143   8167  6872   2.450e+03  2.461e+03  7.080e+02  2.669e+00  9.989e-01    0.005  0.943  2.777e+03  7.266e+02   0.134  0.824 
 1.48479   8168   8191  6865   3.976e+01  3.548e+01  1.106e+01  2.678e+00  9.298e-01   -0.108  0.883  1.769e+01  2.314e+01  -0.555  1.264 
 1.48627   8192   8216  6867   9.026e+02  9.226e+02  2.651e+02  2.426e+00  9.974e-01    0.022  0.928  9.857e+02  2.707e+02   0.092  0.814 
 1.48776   8217   8241  6870   3.310e+03  3.240e+03  9.458e+02  2.541e+00  9.992e-01   -0.021  0.964  3.810e+03  9.853e+02   0.151  0.845 
 1.48925   8242   8266  6858   1.630e+02  3.383e+02  9.823e+01  2.808e+00  9.918e-01    1.075  0.694  1.444e+02  5.772e+01  -0.111  0.426 
 1.49074   8267   8291  6867   4.702e+02  5.002e+02  1.703e+02  2.904e+00  9.942e-01    0.064  1.003  4.775e+02  1.398e+02   0.016  0.719 
 1.49223   8292   8315  6871   1.233e+03  1.192e+03  3.439e+02  2.902e+00  9.976e-01   -0.033  0.903  1.398e+03  3.741e+02   0.134  0.842 
 1.49372   8316   8340  6866   1.034e+02  1.941e+02  5.757e+01  3.079e+00  9.844e-01    0.877  1.072  8.709e+01  4.488e+01  -0.156  0.841 
 1.49521   8341   8365  6865   7.432e+01  6.831e+01  2.077e+01  2.908e+00  9.592e-01   -0.081  0.981  5.374e+01  3.512e+01  -0.276  1.025 
 1.49671   8366   8390  6863   7.113e+01  6.824e+01  2.204e+01  2.986e+00  9.581e-01   -0.041  0.957  6.063e+01  3.800e+01  -0.147  0.968 
 1.49820   8391   8415  6860   8.160e+01  6.185e+01  2.050e+01  3.015e+00  9.535e-01   -0.242  0.657  6.258e+01  3.838e+01  -0.232  0.788 
 1.49970   8416   8440  6861   1.611e+02  1.484e+02  4.968e+01  3.169e+00  9.791e-01   -0.079  1.003  1.240e+02  5.246e+01  -0.229  0.776 
 1.50120   8441   8465  6861   9.641e+01  8.990e+01  2.953e+01  3.188e+00  9.658e-01   -0.068  0.949  7.125e+01  4.146e+01  -0.260  0.810 
 1.50270   8466   8490  6862   1.946e+02  2.065e+02  6.966e+01  2.888e+00  9.862e-01    0.061  1.134  1.697e+02  6.243e+01  -0.127  0.802 
 1.50421   8491   8515  6859   1.326e+03  1.173e+03  3.402e+02  2.785e+00  9.976e-01   -0.115  0.620  9.897e+02  2.717e+02  -0.253  0.403 
 1.50571   8516   8540  6873   1.054e+04  1.119e+04  3.221e+03  3.096e+00  9.997e-01    0.062  1.086  1.207e+04  3.088e+03   0.145  0.863 
 1.50722   8541   8565  6873   1.869e+03  2.022e+03  5.851e+02  3.183e+00  9.984e-01    0.082  1.004  2.334e+03  6.140e+02   0.249  0.878 
 1.50872   8566   8590  6872   1.031e+03  9.968e+02  2.903e+02  3.031e+00  9.970e-01   -0.033  0.959  5.863e+02  1.761e+02  -0.431  0.409 
 1.51023   8591   8616  6868   3.160e+02  2.924e+02  9.715e+01  3.260e+00  9.890e-01   -0.075  1.045  3.160e+02  9.942e+01   0.000  0.841 
 1.51174   8617   8641  6867   1.909e+02  1.886e+02  6.328e+01  3.246e+00  9.831e-01   -0.012  1.135  1.656e+02  6.386e+01  -0.132  0.808 
 1.51325   8642   8666  6865   1.496e+02  1.501e+02  4.836e+01  3.154e+00  9.794e-01    0.003  1.095  1.065e+02  4.603e+01  -0.287  0.711 
 1.51477   8667   8691  6863   1.557e+02  1.577e+02  4.922e+01  3.276e+00  9.797e-01    0.013  1.111  1.622e+02  5.878e+01   0.042  0.956 
 1.51628   8692   8716  6856   8.083e+01  6.314e+01  2.098e+01  3.212e+00  9.516e-01   -0.219  0.710  8.170e+01  4.282e+01   0.012  0.854 
 1.51780   8717   8742  6872   2.019e+03  2.003e+03  5.790e+02  3.252e+00  9.984e-01   -0.008  0.976  2.175e+03  5.726e+02   0.077  0.820 
 1.51932   8743   8767  6871   6.311e+01  8.566e+01  2.728e+01  3.262e+00  9.633e-01    0.357  0.856  8.510e+01  4.353e+01   0.349  1.040 
 1.52083   8768   8792  6861   6.176e+01  5.958e+01  1.958e+01  3.295e+00  9.476e-01   -0.035  0.946  8.748e+01  4.436e+01   0.418  1.070 
 1.52236   8793   8818  6862   7.638e+01  5.777e+01  1.908e+01  3.305e+00  9.459e-01   -0.244  0.797  8.789e+01  4.366e+01   0.151  1.017 
 1.52388   8819   8843  6873   7.090e+03  7.113e+03  2.046e+03  3.319e+00  9.995e-01    0.003  1.044  7.608e+03  1.951e+03   0.073  0.825 
 1.52540   8844   8869  6867   5.845e+01  5.697e+01  1.866e+01  3.322e+00  9.449e-01   -0.025  1.061  7.898e+01  4.066e+01   0.352  1.165 
 1.52693   8870   8894  6862   9.214e+01  8.956e+01  2.763e+01  3.350e+00  9.639e-01   -0.028  1.166  7.804e+01  3.938e+01  -0.152  0.965 
 1.52845   8895   8919  6872   2.638e+03  2.665e+03  7.677e+02  3.378e+00  9.987e-01    0.010  0.959  2.742e+03  7.165e+02   0.040  0.768 
 1.52998   8920   8945  6866   1.045e+02  1.030e+02  3.170e+01  3.278e+00  9.692e-01   -0.014  1.130  7.026e+01  3.698e+01  -0.327  0.850 
 1.53151   8946   8970  6861   7.706e+01  6.402e+01  2.033e+01  3.377e+00  9.499e-01   -0.169  0.922  6.711e+01  3.564e+01  -0.128  0.943 
 1.53304   8971   8996  6872   7.118e+03  7.163e+03  2.061e+03  3.366e+00  9.995e-01    0.006  1.000  7.539e+03  1.930e+03   0.059  0.788 
 1.53458   8997   9022  6871   2.070e+02  2.023e+02  5.997e+01  3.340e+00  9.838e-01   -0.023  1.107  6.075e+01  3.291e+01  -0.706  0.423 
 1.53611   9023   9047  6868   6.097e+01  6.283e+01  1.875e+01  3.404e+00  9.486e-01    0.031  1.299  5.797e+01  3.176e+01  -0.049  1.259 
 1.53765   9048   9073  6872   3.480e+02  3.635e+02  9.247e+01  3.411e+00  9.907e-01    0.045  1.276  5.608e+01  3.072e+01  -0.839  0.310 
 1.53919   9074   9098  6872   2.153e+03  2.188e+03  6.259e+02  3.382e+00  9.985e-01    0.016  0.911  2.127e+03  5.552e+02  -0.012  0.706 
 1.54072   9099   9124  6872   1.960e+02  2.327e+02  6.341e+01  3.377e+00  9.857e-01    0.187  1.503  5.755e+01  2.854e+01  -0.706  0.521 
 1.54227   9125   9150  6872   4.770e+03  4.753e+03  1.363e+03  3.429e+00  9.993e-01   -0.004  0.931  4.882e+03  1.251e+03   0.024  0.737 
 1.54381   9151   9175  6860   1.313e+02  2.286e+02  6.606e+01  3.479e+00  9.850e-01    0.741  0.833  6.894e+01  3.049e+01  -0.472  0.523 
 1.54535   9176   9201  6866   2.144e+02  2.181e+02  7.323e+01  3.513e+00  9.841e-01    0.017  1.046  1.929e+02  6.179e+01  -0.100  0.787 
 1.54690   9202   9227  6869   1.887e+02  2.001e+02  6.295e+01  3.492e+00  9.828e-01    0.060  1.166  1.241e+02  4.443e+01  -0.342  0.719 
 1.54844   9228   9253  6871   1.805e+02  1.824e+02  5.380e+01  3.484e+00  9.813e-01    0.011  1.142  3.949e+01  2.488e+01  -0.781  0.363 
 1.54999   9254   9279  6869   1.645e+03  1.649e+03  5.566e+02  3.502e+00  9.979e-01    0.002  0.985  1.635e+03  4.267e+02  -0.006  0.666 
 1.55154   9280   9304  6869   3.914e+02  4.358e+02  1.434e+02  3.549e+00  9.919e-01    0.113  1.080  3.337e+02  9.886e+01  -0.147  0.663 
 1.55309   9305   9330  6871   2.305e+03  2.234e+03  7.573e+02  3.545e+00  9.984e-01   -0.031  0.992  2.236e+03  5.797e+02  -0.030  0.660 
 1.55465   9331   9356  6872   1.537e+03  1.640e+03  5.510e+02  3.534e+00  9.978e-01    0.067  1.115  1.607e+03  4.217e+02   0.046  0.746 
 1.55620   9357   9382  6871   7.864e+02  8.261e+02  2.704e+02  3.557e+00  9.957e-01    0.050  1.077  7.519e+02  2.055e+02  -0.044  0.725 
 1.55776   9383   9408  6869   9.206e+01  9.098e+01  2.629e+01  3.609e+00  9.618e-01   -0.012  1.185  4.152e+01  2.607e+01  -0.549  0.810 
 1.55932   9409   9434  6872   2.921e+03  3.006e+03  8.437e+02  3.609e+00  9.988e-01    0.029  0.968  3.135e+03  8.119e+02   0.073  0.803 
 1.56087   9435   9460  6871   1.030e+02  9.682e+01  2.840e+01  3.668e+00  9.635e-01   -0.060  1.048  3.002e+01  2.330e+01  -0.708  0.621 
 1.56244   9461   9486  6872   1.683e+03  1.743e+03  5.166e+02  3.673e+00  9.979e-01    0.035  0.929  1.725e+03  4.528e+02   0.025  0.715 
 1.56400   9487   9512  6853   6.647e+01  8.524e+01  2.515e+01  3.677e+00  9.586e-01    0.282  0.633  2.780e+01  2.293e+01  -0.578  0.815 
 1.56556   9513   9538  6872   4.501e+03  4.562e+03  1.330e+03  3.703e+00  9.992e-01    0.014  1.005  4.691e+03  1.206e+03   0.042  0.781 
 1.56713   9539   9564  6819   4.402e+01  3.470e+01  1.162e+01  3.698e+00  9.037e-01   -0.212  0.909  5.212e+01  2.942e+01   0.188  1.180 
 1.56869   9565   9590  6824   9.444e+01  8.335e+01  2.631e+01  3.653e+00  9.580e-01   -0.117  1.069  1.059e+02  4.549e+01   0.126  0.912 
 1.57026   9591   9617  6871   1.205e+03  1.224e+03  3.474e+02  3.609e+00  9.971e-01    0.016  0.983  1.266e+03  3.405e+02   0.050  0.817 
 1.57183   9618   9643  6834   1.430e+02  1.475e+02  4.328e+01  3.609e+00  9.761e-01    0.031  1.339  1.153e+02  4.885e+01  -0.190  0.771 
 1.57341   9644   9669  6798   1.638e+02  1.468e+02  4.604e+01  3.663e+00  9.757e-01   -0.104  1.022  2.168e+02  8.148e+01   0.336  0.768 
 1.57498   9670   9695  6837   2.780e+02  2.578e+02  8.721e+01  3.671e+00  9.860e-01   -0.073  1.052  2.977e+02  1.002e+02   0.075  0.744 
 1.57655   9696   9722  6795   1.618e+02  1.547e+02  5.081e+01  3.598e+00  9.773e-01   -0.044  1.129  2.281e+02  8.433e+01   0.428  0.752 
 1.57813   9723   9748  6859   3.808e+02  3.700e+02  1.255e+02  3.676e+00  9.902e-01   -0.028  1.055  3.783e+02  1.179e+02  -0.005  0.707 
 1.57971   9749   9774  6774   5.964e+02  4.563e+02  1.528e+02  3.825e+00  9.917e-01   -0.235  0.796  7.105e+02  2.393e+02   0.213  0.553 
