# Paranal Airglow Line And Continuum Emission (PALACE) model: data and code of
# v1.0 (Noll et al. 2024)
# 
# PALACE reference intensities for molecular lines (consistent with
# corresponding lines in palace_lines.fits)
# 
# Column names:
# lam: vacuum wavelength in µm (HITRAN2020, cosby+06)
# trans: atmospheric transmission for standard conditions at Cerro Paranal
#        (noll+12), PWV = 2.5 mm, and zenith
# fH2O: fraction of H2O with respect to optical depth (based on transmission
#       spectra with PWV = 1 and 5 mm)
# I: reference intensity in R
# ID: 13 characters describing upper and lower states (HITRAN2020, cosby+06):
#     1-2: isotopologue (OH, QH, O2, OG, or OQ; G = 17O, Q = 18O)
#     3: upper electronic state (possible prime neglected)
#     4: lower electronic state
#     5: vibrational level of upper state (OH: X = 10, O2: A-F = 10-15)
#     6: vibrational level of lower state (O2: A-F = 10-15)
#     7-8: branch of band
#     9: number of upper electronic substate
#     10: number of lower electronic substate
#     11-12: rotational level of upper state
#     13: OH: parity e or f of upper state, O2: d[ipole] or q[uadrupole]
# chem: chemical species (OH or O2)
# M: molar mass in kg/mol
# Tkin: kinetic temperature in K for Doppler broadening of line
# hlay: height of emission layer in km (H: -1)
# src: 4-digit binary code for source of intensity I:
#      1: I based on X-shooter data (partly noll+23)? 1 = yes, 0 = no
#      2: I based on UVES data from noll+20? 1 = yes, 0 = no
#      3: I based on other data (cosby+06, oliva+15)? 1 = yes, 0 = no
#      4: I based on model (= 1) or direct measurement (= 0)?
# class: label of variability class
# 
# References:
# cosby+06: https://doi.org/10.1029/2006JA012023 (OH+O2, UVES)
# HITRAN2020: https://doi.org/10.1016/j.jqsrt.2021.107949
# noll+12: https://doi.org/10.1051/0004-6361/201219040
# noll+20: https://doi.org/10.5194/acp-20-5269-2020 (OH, UVES)
# noll+23: https://doi.org/10.1029/2022JD038275 (OH, X-shooter)
# oliva+15: https://doi.org/10.1051/0004-6361/201526291 (OH, GIANO)
# 
       lam   trans   fH2O          I             ID  chem      M   Tkin  hlay   src  class 
 0.8139061  0.9957  0.453  2.445e-01  O2bX55PP1208d    O2  0.032  190.0  94.0  0010    O2b 
 0.8139996  0.9978  0.198  1.873e-05  OHXXX5SR2105e    OH  0.017  190.0  87.0  0011   OH6d 
 0.8140195  0.9981  0.123  1.873e-05  OHXXX5SR2105f    OH  0.017  190.0  87.0  0011   OH6d 
 0.8140536  0.9981  0.128  3.748e-05  OHXX94QP2113f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8140568  0.9980  0.137  2.731e-01  OHXX51OP1202e    OH  0.017  190.0  87.0  1101   OH5a 
 0.8140604  0.9980  0.150  2.729e-01  OHXX51OP1202f    OH  0.017  190.0  87.0  1101   OH5a 
 0.8140929  0.9896  0.734  8.320e-05  OHXX40QP2119e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8141200  0.9964  0.386  1.410e+00  OHXX51PP2206f    OH  0.017  190.0  87.0  1101   OH5b 
 0.8141346  0.9976  0.225  1.638e-04  OHXX62SR2116e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8141504  0.9976  0.209  1.301e+00  OHXX51PP2206e    OH  0.017  190.0  87.0  1101   OH5b 
 0.8141819  0.9929  0.641  6.299e-01  OHXX94PP2209f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8142431  0.9955  0.469  5.213e-01  OHXX94PP2209e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8142497  0.9946  0.531  3.246e-02  OHXX51PQ1205f    OH  0.017  190.0  87.0  1101   OH5b 
 0.8142887  0.6132  0.983  2.565e-01  O2bX55PQ1310d    O2  0.032  190.0  94.0  0010    O2b 
 0.8142900  0.6303  0.982  2.844e-02  OHXX51PQ1205e    OH  0.017  190.0  87.0  1101   OH5b 
 0.8143055  0.8740  0.970  8.261e-06  OHXXX5SR2108e    OH  0.017  190.0  87.0  0011   OH6d 
 0.8143534  0.9949  0.513  1.410e-03  OHXX51QQ2211e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8144174  0.5574  0.978  2.871e-01  O2bX55PP1210d    O2  0.032  190.0  94.0  0010    O2b 
 0.8144191  0.6005  0.978  8.290e-06  OHXXX5SR2108f    OH  0.017  190.0  87.0  0011   OH6d 
 0.8144737  0.9945  0.552  3.732e-03  OHXX51QQ1111f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8146673  0.9887  0.737  1.431e-03  OHXX51QQ2211f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8146760  0.9467  0.930  7.894e-06  OHXXX5SR2104e    OH  0.017  190.0  87.0  0011   OH6d 
 0.8146799  0.9715  0.885  7.890e-06  OHXXX5SR2104f    OH  0.017  190.0  87.0  0011   OH6d 
 0.8148341  0.9685  0.902  1.005e-01  O2bX55PQ1312d    O2  0.032  190.0  94.0  0010    O2b 
 0.8148659  0.9858  0.787  7.958e-01  OHXX94PP1109e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8148748  0.9920  0.654  2.243e+00  OHXX51PP1106e    OH  0.017  190.0  87.0  1101   OH5b 
 0.8149403  0.7953  0.974  2.053e+00  OHXX51PP1106f    OH  0.017  190.0  87.0  1101   OH5b 
 0.8149438  0.7600  0.974  1.915e-04  OHXX62SR2116f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8149838  0.9938  0.577  4.302e-02  OHXX83PP2216f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8149879  0.9940  0.564  6.535e-01  OHXX94PP1109f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8150459  0.9663  0.908  2.420e-07  OHXX72PQ1221e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8150835  0.9809  0.852  2.263e-03  OHXX51QQ1111e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8151695  0.9788  0.857  7.343e-07  OHXX72PQ1221f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8151704  0.9773  0.866  2.728e-02  OHXX83PP2216e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8153049  0.9977  0.215  3.711e-06  OHXXX5SR2109e    OH  0.017  190.0  87.0  0011   OH6d 
 0.8153344  0.9976  0.226  4.958e-02  OHXX83PP1116e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8154110  0.9961  0.476  1.151e-01  O2bX55PQ1314d    O2  0.032  190.0  94.0  0010    O2b 
 0.8154116  0.9960  0.478  1.104e-04  OHXX62SR2104f    OH  0.017  190.0  87.0  1101   OH7b 
 0.8154116  0.9960  0.479  1.105e-04  OHXX62SR2104e    OH  0.017  190.0  87.0  1101   OH7b 
 0.8154637  0.9130  0.963  3.731e-06  OHXXX5SR2109f    OH  0.017  190.0  87.0  0011   OH6d 
 0.8155378  0.9924  0.675  1.169e-01  O2bX55PP1214d    O2  0.032  190.0  94.0  0010    O2b 
 0.8155409  0.9934  0.633  1.500e-04  OHXX40QP2119f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8156118  0.9781  0.875  3.099e-02  OHXX83PP1116f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8156668  0.8607  0.969  8.347e-08  OHXXX5SR2103f    OH  0.017  190.0  87.0  0011   OH6d 
 0.8156714  0.9221  0.967  8.353e-08  OHXXX5SR2103e    OH  0.017  190.0  87.0  0011   OH6d 
 0.8156883  0.3396  0.980  1.255e-04  OHXX40PQ1213f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8156953  0.6308  0.991  8.448e-05  OHXX40QQ1119f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8157325  0.9910  0.739  6.771e-05  OHXX40PQ1213e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8157867  0.9961  0.512  3.764e-05  OHXX40QQ2219e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8158866  0.9966  0.461  9.368e-06  OHXX94QQ2213e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8160878  0.9944  0.624  5.663e-06  OHXX51RQ2119f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8161522  0.9961  0.555  3.031e-05  OHXX94QQ1113f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8162536  0.9969  0.492  9.520e-06  OHXX94QQ2213f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8163739  0.6714  0.971  1.078e-03  OHXX51QP2112e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8164251  0.7271  0.973  5.364e-06  OHXX51RQ2119e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8164974  0.9785  0.920  2.385e-10  OHXX40SR2133e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8165440  0.9938  0.722  1.314e-04  OHXX62SR2117e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8166172  0.9846  0.872  3.723e-04  OHXX40OP1209f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8166288  0.9706  0.947  3.930e-09  OHXX40RQ2126f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8167727  0.9850  0.849  1.606e-05  OHXX94QQ1113e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8168036  0.9946  0.654  1.405e-06  OHXXX5SR2110e    OH  0.017  190.0  87.0  0011   OH6d 
 0.8169499  0.9951  0.621  1.465e-03  OHXX51QP2112f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8169593  0.9966  0.480  3.991e-05  OHXX40QQ2219f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8169649  0.9968  0.456  1.556e-06  OHXX51QR1211f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8170055  0.9953  0.602  4.574e-04  OHXX40OP1209e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8170139  0.9961  0.530  1.415e-06  OHXXX5SR2110f    OH  0.017  190.0  87.0  0011   OH6d 
 0.8171744  0.9406  0.959  3.555e-09  OHXX40RQ2126e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8172576  0.9749  0.914  3.927e-06  OHXX83PQ1216e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8173182  0.9951  0.600  8.864e-06  OHXX83PQ1216f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8173720  0.9960  0.544  3.204e-05  OHXX40QQ1119e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8173795  0.9948  0.626  1.674e-03  OHXX62SR2103f    OH  0.017  190.0  87.0  1101   OH7a 
 0.8173908  0.9816  0.864  1.677e-03  OHXX62SR2103e    OH  0.017  190.0  87.0  1101   OH7a 
 0.8173957  0.9912  0.743  1.430e-07  OHXX40QR1219f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8174118  0.9959  0.542  1.603e-06  OHXX51QR1211e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8174646  0.9969  0.422  1.597e-04  OHXX62SR2117f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8175032  0.9961  0.492  2.820e-02  OHXX94OP1206f    OH  0.017  190.0  87.0  1101   OH9b 
 0.8176094  0.9934  0.664  3.071e-02  OHXX94OP1206e    OH  0.017  190.0  87.0  1101   OH9b 
 0.8177321  0.9964  0.500  1.251e-03  OHXX94PQ1209f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8177383  0.9965  0.487  8.497e-04  OHXX94PQ1209e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8178751  0.9817  0.890  5.311e-02  OHXX51RR2219f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8179570  0.9604  0.953  4.019e-02  OHXX51RR2219e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8179630  0.9596  0.955  5.646e-02  OHXX51RR1119e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8180965  0.9754  0.923  4.175e-02  OHXX51RR1119f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8181140  0.9517  0.969  5.522e-04  OHXX40RR2226f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8181692  0.9891  0.835  5.737e-04  OHXX40RR1126e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8183131  0.9944  0.654  9.109e-03  OHXX51PQ1206f    OH  0.017  190.0  87.0  1101   OH5b 
 0.8183140  0.9947  0.634  3.135e-04  OHXX40RR2226e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8183563  0.9922  0.724  7.499e-03  OHXX51PQ1206e    OH  0.017  190.0  87.0  1101   OH5b 
 0.8184421  0.9779  0.916  3.158e-04  OHXX40RR1126f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8185271  0.9667  0.922  5.815e-07  OHXX94QR1213f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8187231  0.9973  0.376  1.094e-03  OHXX51QQ2212e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8187968  0.9923  0.746  1.947e-07  OHXX40QR1219e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8188162  0.9916  0.731  2.804e-03  OHXX51QQ1112f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8188296  0.9854  0.837  4.589e-07  OHXXX5SR2111e    OH  0.017  190.0  87.0  0011   OH6d 
 0.8189874  0.9933  0.776  6.077e-07  OHXX94QR1213e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8190265  0.9937  0.694  1.720e-01  OHXX51OP1203f    OH  0.017  190.0  87.0  1101   OH5a 
 0.8190460  0.9936  0.714  1.724e-01  OHXX51OP1203e    OH  0.017  190.0  87.0  1101   OH5a 
 0.8190468  0.9933  0.730  8.330e-01  OHXX51PP2207f    OH  0.017  190.0  87.0  1101   OH4c 
 0.8190881  0.9892  0.830  7.409e-01  OHXX51PP2207e    OH  0.017  190.0  87.0  1101   OH4c 
 0.8190974  0.9858  0.863  4.632e-07  OHXXX5SR2111f    OH  0.017  190.0  87.0  0011   OH6d 
 0.8191213  0.9598  0.960  1.116e-03  OHXX51QQ2212f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8194066  0.9962  0.552  1.032e-04  OHXX62SR2118e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8195378  0.2856  0.973  1.601e-03  OHXX51QQ1112e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8195795  0.9841  0.860  5.530e-10  OHXX40SR2133f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8196932  0.9956  0.631  2.037e-04  OHXXX5RQ2102f    OH  0.017  190.0  87.0  0011   OH6d 
 0.8197020  0.9970  0.470  2.039e-04  OHXXX5RQ2102e    OH  0.017  190.0  87.0  0011   OH6d 
 0.8197102  0.9970  0.494  1.091e+00  OHXX51PP1107e    OH  0.017  190.0  87.0  1101   OH4c 
 0.8197898  0.9974  0.416  9.609e-01  OHXX51PP1107f    OH  0.017  190.0  87.0  1101   OH4c 
 0.8202765  0.9720  0.915  2.083e-04  OHXXX5RQ2103f    OH  0.017  190.0  87.0  0011   OH6d 
 0.8202924  0.7027  0.977  2.085e-04  OHXXX5RQ2103e    OH  0.017  190.0  87.0  0011   OH6d 
 0.8204202  0.9972  0.374  6.595e-06  OHXX94QP2114e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8204443  0.9975  0.314  1.306e-04  OHXX62SR2118f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8206896  0.9942  0.602  2.637e-01  OHXX40PP2214f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8208240  0.9981  0.179  1.789e-01  OHXX40PP2214e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8209734  0.9981  0.184  2.858e-01  OHXX40PP1114e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8209829  0.9976  0.318  2.682e-01  OHXX94PP2210f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8210377  0.9981  0.175  9.609e-06  OHXX94QP2114f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8210600  0.9981  0.181  2.139e-01  OHXX94PP2210e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8211596  0.9939  0.626  1.487e-04  OHXXX5RQ2104f    OH  0.017  190.0  87.0  0011   OH6d 
 0.8211651  0.9908  0.734  1.902e-01  OHXX40PP1114f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8211794  0.9150  0.972  3.466e-07  OHXX51QR1212f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8211849  0.9226  0.945  1.488e-04  OHXXX5RQ2104e    OH  0.017  190.0  87.0  0011   OH6d 
 0.8212561  0.9401  0.966  9.056e-04  OHXX51QP2113e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8213345  0.9954  0.565  6.941e-05  OHXX40QP2120e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8215605  0.9978  0.271  3.362e-06  OHXX51RQ2120f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8216142  0.9945  0.635  3.625e-01  OHXX94PP1110e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8217230  0.9971  0.387  3.591e-07  OHXX51QR1212e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8217586  0.9974  0.374  2.867e-01  OHXX94PP1110f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8217978  0.9982  0.211  7.446e-04  OHXX83OP1213f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8219289  0.9938  0.675  3.167e-06  OHXX51RQ2120e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8219404  0.9965  0.492  1.280e-03  OHXX51QP2113f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8221428  0.9971  0.427  9.357e-04  OHXXX5QP2101f    OH  0.017  190.0  87.0  0011   OH6d 
 0.8221442  0.9971  0.424  9.361e-04  OHXXX5QP2101e    OH  0.017  190.0  87.0  0011   OH6d 
 0.8223888  0.9022  0.975  8.468e-05  OHXXX5RQ2105f    OH  0.017  190.0  87.0  0011   OH6d 
 0.8224111  0.9899  0.811  1.060e-03  OHXX83OP1213e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8224256  0.9948  0.655  8.468e-05  OHXXX5RQ2105e    OH  0.017  190.0  87.0  0011   OH6d 
 0.8225717  0.9949  0.656  1.055e-01  OHXX62RQ2102f    OH  0.017  190.0  87.0  1101   OH7a 
 0.8225878  0.9908  0.831  1.057e-01  OHXX62RQ2102e    OH  0.017  190.0  87.0  1101   OH7a 
 0.8226056  0.9753  0.925  7.936e-02  OHXX62RQ2103f    OH  0.017  190.0  87.0  1101   OH7a 
 0.8226318  0.8532  0.976  7.949e-02  OHXX62RQ2103e    OH  0.017  190.0  87.0  1101   OH7a 
 0.8226957  0.9948  0.715  2.037e-06  OHXX94QQ2214e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8227384  0.9888  0.935  7.962e-05  OHXX62SR2119e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8227563  0.9934  0.802  3.805e-02  OHXX62RQ2104f    OH  0.017  190.0  87.0  1101   OH7b 
 0.8227942  0.7406  0.989  3.810e-02  OHXX62RQ2104e    OH  0.017  190.0  87.0  1101   OH7b 
 0.8228207  0.9880  0.928  3.943e-05  OHXX61OP1222f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8228598  0.9883  0.944  3.229e-03  OHXX51PQ1207f    OH  0.017  190.0  87.0  1101   OH4c 
 0.8228991  0.9401  0.995  6.310e-05  OHXX40QQ1120f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8229051  0.8987  1.000  2.498e-03  OHXX51PQ1207e    OH  0.017  190.0  87.0  1101   OH4c 
 0.8229253  0.2592  0.937  9.703e-05  OHXX40PQ1214f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8229401  0.8995  0.996  6.356e-06  OHXX94QQ1114f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8229441  0.9294  0.993  1.303e-04  OHXX40QP2120f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8229666  0.9731  0.991  4.934e-05  OHXX40PQ1214e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8230100  0.9303  1.000  2.826e-05  OHXX40QQ2220e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8230865  0.9065  1.000  1.404e-02  OHXX62RQ2105f    OH  0.017  190.0  87.0  1101   OH7b 
 0.8231376  0.9799  0.991  1.405e-02  OHXX62RQ2105e    OH  0.017  190.0  87.0  1101   OH7b 
 0.8231401  0.9815  0.994  2.076e-06  OHXX94QQ2214f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8233145  0.9758  0.983  4.053e-02  OHXX51RR2220f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8234010  0.7137  0.974  4.297e-02  OHXX51RR1120e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8234125  0.9587  0.980  2.947e-02  OHXX51RR2220e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8235013  0.9955  0.726  8.457e-04  OHXX51QQ2213e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8235555  0.9941  0.756  3.050e-02  OHXX51RR1120f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8235685  0.9914  0.839  2.110e-03  OHXX51QQ1113f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8236492  0.9802  0.952  4.827e-03  OHXX62RQ2106f    OH  0.017  190.0  87.0  1101   OH7b 
 0.8236579  0.9872  0.891  3.167e-06  OHXX94QQ1114e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8237147  0.9950  0.685  4.822e-03  OHXX62RQ2106e    OH  0.017  190.0  87.0  1101   OH7b 
 0.8237766  0.9969  0.551  1.038e-04  OHXX72OP1218f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8238989  0.9971  0.495  1.048e-04  OHXX62SR2119f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8239924  0.9943  0.684  8.660e-04  OHXX51QQ2213f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8240074  0.9966  0.533  4.032e-05  OHXXX5RQ2106f    OH  0.017  190.0  87.0  0011   OH6d 
 0.8240580  0.9975  0.427  4.028e-05  OHXXX5RQ2106e    OH  0.017  190.0  87.0  0011   OH6d 
 0.8243277  0.9972  0.551  3.014e-05  OHXX40QQ2220f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8243350  0.9978  0.438  2.733e-04  OHXX94PQ1210e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8243373  0.9977  0.449  4.282e-04  OHXX94PQ1210f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8243575  0.9935  0.823  1.256e-03  OHXXX5QP2102e    OH  0.017  190.0  87.0  0011   OH6d 
 0.8243600  0.9932  0.839  1.255e-03  OHXXX5QP2102f    OH  0.017  190.0  87.0  0011   OH6d 
 0.8243723  0.9976  0.482  7.220e-01  OHXX51PP2208f    OH  0.017  190.0  87.0  1101   OH4c 
 0.8244109  0.9973  0.558  1.135e-03  OHXX51QQ1113e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8244255  0.9975  0.477  6.188e-01  OHXX51PP2208e    OH  0.017  190.0  87.0  1101   OH4c 
 0.8244858  0.9948  0.704  2.060e-03  OHXX62RQ2107f    OH  0.017  190.0  87.0  1101   OH8c 
 0.8245669  0.7930  0.982  2.054e-03  OHXX62RQ2107e    OH  0.017  190.0  87.0  1101   OH8c 
 0.8245769  0.3992  0.976  1.172e-02  OHXX94OP1207f    OH  0.017  190.0  87.0  1101   OH8c 
 0.8245811  0.6583  0.982  1.552e-07  OHXX40QR1220f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8245817  0.6906  0.987  7.552e-02  OHXX51OP1204f    OH  0.017  190.0  87.0  1101   OH5b 
 0.8245853  0.8292  0.990  8.129e-05  OHXX61OP1222e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8246359  0.9922  0.820  7.659e-02  OHXX51OP1204e    OH  0.017  190.0  87.0  1101   OH5b 
 0.8247328  0.9979  0.423  1.325e-02  OHXX94OP1207e    OH  0.017  190.0  87.0  1101   OH8c 
 0.8247393  0.9980  0.407  3.184e-04  OHXX40OP1210f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8247508  0.9979  0.439  2.257e-05  OHXX40QQ1120e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8247984  0.9981  0.420  5.801e-10  OHXX40RQ2127f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8248623  0.9979  0.425  1.843e-02  OHXX83PP2217f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8249607  0.9981  0.411  8.419e-01  OHXX51PP1108e    OH  0.017  190.0  87.0  1101   OH4c 
 0.8249656  0.9980  0.415  1.808e-04  OHXX72OP1218e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8250555  0.9985  0.250  7.136e-01  OHXX51PP1108f    OH  0.017  190.0  87.0  1101   OH4c 
 0.8250628  0.9984  0.277  5.937e-03  OHXX72PP2222f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8250751  0.9978  0.404  1.125e-02  OHXX83PP2217e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8251960  0.9964  0.590  2.110e-02  OHXX83PP1117e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8252280  0.9985  0.236  4.071e-04  OHXX40OP1210e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8252296  0.9986  0.232  1.395e-07  OHXX94QR1214f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8252815  0.9962  0.709  6.628e-03  OHXX72PP1122e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8253869  0.9947  0.766  5.217e-10  OHXX40RQ2127e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8253918  0.9966  0.582  2.967e-03  OHXX72PP2222e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8255074  0.9250  0.979  1.268e-02  OHXX83PP1117f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8256291  0.9978  0.503  1.226e-03  OHXX62RQ2108f    OH  0.017  190.0  87.0  1101   OH8c 
 0.8257268  0.9979  0.471  1.220e-03  OHXX62RQ2108e    OH  0.017  190.0  87.0  1101   OH8c 
 0.8257277  0.9979  0.472  3.247e-03  OHXX72PP1122f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8257423  0.9975  0.569  4.054e-01  OHXX62QP2101f    OH  0.017  190.0  87.0  1101   OH7a 
 0.8257466  0.9975  0.573  4.058e-01  OHXX62QP2101e    OH  0.017  190.0  87.0  1101   OH7a 
 0.8257738  0.9967  0.626  1.514e-07  OHXX94QR1214e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8258263  0.9894  0.864  3.303e-08  OHXX51QR1213f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8260547  0.9974  0.561  1.645e-05  OHXXX5RQ2107f    OH  0.017  190.0  87.0  0011   OH6d 
 0.8261210  0.9970  0.566  1.641e-05  OHXXX5RQ2107e    OH  0.017  190.0  87.0  0011   OH6d 
 0.8261404  0.9956  0.675  2.202e-07  OHXX40QR1220e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8262888  0.9966  0.602  2.203e-04  OHXX40RR2227f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8263415  0.9976  0.508  2.269e-04  OHXX40RR1127e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8264346  0.9981  0.381  3.955e-12  OHXX40SR2134e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8264752  0.9977  0.454  3.503e-08  OHXX51QR1213e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8265152  0.9952  0.691  1.201e-04  OHXX40RR2227e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8265409  0.9914  0.814  7.589e-04  OHXX51QP2114e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8265572  0.9688  0.945  6.030e-05  OHXX62SR2120e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8266467  0.9974  0.487  1.199e-04  OHXX40RR1127f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8268620  0.9987  0.240  1.283e-03  OHXXX5QP2103e    OH  0.017  190.0  87.0  0011   OH6d 
 0.8268754  0.9975  0.560  1.282e-03  OHXXX5QP2103f    OH  0.017  190.0  87.0  0011   OH6d 
