# Paranal Airglow Line And Continuum Emission (PALACE) model: data and code of
# v1.0 (Noll et al. 2024)
# 
# PALACE reference spectra with atmospheric extinction for the total emission
# and for the chemical species OH, O2, HO2, FeO, Na, K, O, N, and H
# 
# Column names:
# lam: air wavelength in µm
# f{species}: flux in R/nm with atmospheric extinction for total emission
#             (all) or individual chemical species
# df{species}: standard deviation for f{species} in R/nm
# 
    lam     fall    dfall      fOH     dfOH      fO2     dfO2   fHO2  dfHO2  fFeO  dfFeO    fNa   dfNa    fK   dfK      fO     dfO    fN   dfN    fH   dfH 
 2.3408     0.45     0.12     0.45     0.12     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3409     0.54     0.15     0.54     0.15     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3410     0.64     0.17     0.64     0.17     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3411     0.75     0.20     0.75     0.20     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3412     0.88     0.24     0.88     0.24     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3413     1.04     0.28     1.04     0.28     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3414     1.21     0.33     1.21     0.33     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3415     1.40     0.38     1.40     0.38     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3416     1.62     0.44     1.62     0.44     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3417     1.86     0.50     1.86     0.50     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3418     2.13     0.58     2.13     0.58     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3419     2.41     0.65     2.41     0.65     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3420     2.71     0.73     2.71     0.73     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3421     3.03     0.82     3.03     0.82     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3422     3.37     0.91     3.37     0.91     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3423     3.71     1.00     3.71     1.00     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3424     4.05     1.10     4.05     1.10     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3425     4.40     1.19     4.40     1.19     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3426     4.73     1.28     4.73     1.28     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3427     5.04     1.37     5.04     1.37     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3428     5.34     1.44     5.34     1.44     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3429     5.60     1.52     5.60     1.52     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3430     5.82     1.58     5.82     1.58     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3431     6.01     1.63     6.01     1.63     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3432     6.14     1.66     6.14     1.66     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3433     6.23     1.69     6.23     1.69     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3434     6.26     1.69     6.26     1.69     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3435     6.23     1.69     6.23     1.69     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3436     6.16     1.67     6.16     1.67     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3437     6.03     1.63     6.03     1.63     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3438     5.86     1.59     5.86     1.59     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3439     5.65     1.53     5.65     1.53     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3440     5.41     1.46     5.41     1.46     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3441     5.13     1.39     5.13     1.39     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3442     4.84     1.31     4.84     1.31     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3443     4.54     1.23     4.54     1.23     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3444     4.24     1.15     4.24     1.15     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3445     3.94     1.07     3.94     1.07     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3446     3.64     0.99     3.64     0.99     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3447     3.37     0.91     3.37     0.91     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3448     3.11     0.84     3.11     0.84     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3449     2.88     0.78     2.88     0.78     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3450     2.68     0.72     2.68     0.72     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3451     2.50     0.68     2.50     0.68     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3452     2.34     0.63     2.34     0.63     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3453     2.22     0.60     2.22     0.60     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3454     2.13     0.58     2.13     0.58     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3455     2.06     0.56     2.06     0.56     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3456     2.02     0.55     2.02     0.55     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3457     2.01     0.54     2.01     0.54     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3458     2.03     0.55     2.03     0.55     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3459     2.09     0.57     2.09     0.57     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3460     2.18     0.59     2.18     0.59     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3461     2.32     0.63     2.32     0.63     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3462     2.52     0.68     2.52     0.68     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3463     2.77     0.75     2.77     0.75     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3464     3.10     0.84     3.10     0.84     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3465     3.52     0.95     3.52     0.95     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3466     4.04     1.09     4.04     1.09     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3467     4.68     1.27     4.68     1.27     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3468     5.46     1.48     5.46     1.48     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3469     6.38     1.73     6.38     1.73     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3470     7.47     2.02     7.47     2.02     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3471     8.74     2.37     8.74     2.37     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3472    10.20     2.76    10.20     2.76     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3473    11.86     3.21    11.86     3.21     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3474    13.73     3.72    13.73     3.72     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3475    15.80     4.28    15.80     4.28     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3476    18.07     4.89    18.07     4.89     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3477    20.52     5.55    20.52     5.55     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3478    23.13     6.26    23.13     6.26     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3479    25.88     7.00    25.88     7.00     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3480    28.72     7.77    28.72     7.77     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3481    31.64     8.56    31.64     8.56     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3482    34.56     9.36    34.56     9.36     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3483    37.46    10.14    37.46    10.14     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3484    40.26    10.90    40.26    10.90     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3485    42.93    11.62    42.93    11.62     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3486    45.41    12.29    45.41    12.29     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3487    47.64    12.89    47.64    12.89     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3488    49.58    13.42    49.58    13.42     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3489    51.21    13.86    51.21    13.86     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3490    52.48    14.20    52.48    14.20     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3491    53.37    14.45    53.37    14.45     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3492    53.88    14.58    53.88    14.58     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3493    54.00    14.62    54.00    14.62     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3494    53.74    14.55    53.74    14.55     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3495    53.12    14.38    53.12    14.38     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3496    52.18    14.13    52.18    14.13     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3497    50.95    13.80    50.95    13.80     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3498    49.47    13.40    49.47    13.40     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3499    47.81    12.95    47.81    12.95     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3500    46.01    12.47    46.01    12.47     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3501    44.14    11.97    44.14    11.97     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3502    42.25    11.46    42.25    11.46     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3503    40.40    10.96    40.40    10.96     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3504    38.65    10.50    38.65    10.50     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3505    37.05    10.07    37.05    10.07     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3506    35.65     9.70    35.65     9.70     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3507    34.49     9.39    34.49     9.39     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3508    33.60     9.16    33.60     9.16     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3509    33.00     9.01    33.00     9.01     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3510    32.72     8.94    32.72     8.94     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3511    32.75     8.96    32.75     8.96     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3512    33.10     9.07    33.10     9.07     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3513    33.75     9.26    33.75     9.26     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3514    34.69     9.53    34.69     9.53     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3515    35.88     9.86    35.88     9.86     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3516    37.28    10.25    37.28    10.25     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3517    38.85    10.69    38.85    10.69     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3518    40.53    11.15    40.53    11.15     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3519    42.27    11.63    42.27    11.63     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3520    44.00    12.11    44.00    12.11     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3521    45.67    12.57    45.67    12.57     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3522    47.21    12.99    47.21    12.99     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3523    48.55    13.35    48.55    13.35     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3524    49.67    13.66    49.67    13.66     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3525    50.48    13.87    50.48    13.87     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3526    50.97    14.00    50.97    14.00     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3527    51.10    14.03    51.10    14.03     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3528    50.87    13.96    50.87    13.96     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3529    50.26    13.79    50.26    13.79     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3530    49.28    13.51    49.28    13.51     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3531    47.97    13.15    47.97    13.15     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3532    46.35    12.70    46.35    12.70     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3533    44.45    12.17    44.45    12.17     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3534    42.35    11.59    42.35    11.59     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3535    40.09    10.97    40.09    10.97     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3536    37.74    10.32    37.74    10.32     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3537    35.36     9.66    35.36     9.66     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3538    33.01     9.01    33.01     9.01     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3539    30.75     8.39    30.75     8.39     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3540    28.63     7.81    28.63     7.81     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3541    26.70     7.28    26.70     7.28     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3542    25.00     6.81    25.00     6.81     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3543    23.55     6.41    23.55     6.41     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3544    22.38     6.09    22.38     6.09     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3545    21.50     5.84    21.50     5.84     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3546    20.90     5.68    20.90     5.68     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3547    20.58     5.58    20.58     5.58     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3548    20.52     5.56    20.52     5.56     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3549    20.69     5.61    20.69     5.61     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3550    21.08     5.71    21.08     5.71     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3551    21.64     5.86    21.64     5.86     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3552    22.34     6.05    22.34     6.05     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3553    23.14     6.27    23.14     6.27     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3554    24.01     6.50    24.01     6.50     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3555    24.89     6.74    24.89     6.74     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3556    25.77     6.98    25.77     6.98     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3557    26.61     7.20    26.61     7.20     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3558    27.37     7.41    27.37     7.41     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3559    28.04     7.59    28.04     7.59     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3560    28.60     7.74    28.60     7.74     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3561    29.02     7.85    29.02     7.85     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3562    29.30     7.93    29.30     7.93     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3563    29.43     7.97    29.43     7.97     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3564    29.41     7.96    29.41     7.96     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
