# Paranal Airglow Line And Continuum Emission (PALACE) model: data and code of
# v1.0 (Noll et al. 2024)
# 
# OH level populations from measured reference intensities of Lambda doublets
# (based on X-shooter/UVES data) that were used for the OH population model
# 
# Column names:
# lam: central vacuum wavelength in µm (HITRAN2020)
# dlam: distance of Lambda doublet components from lam in µm
# ID: 12 characters describing upper and lower states (HITRAN2020)
#     (see pmd_reflineint_mol.dat for details)
# vi: vibrational level of upper state
# Fi: electronic substate of upper state (1 or 2)
# Ni: rotational level of upper state
# Ei: energy of upper state in 1/cm (HITRAN2020)
# Aij: Einstein-A coefficient in 1/s (HITRAN2020)
# Aijc: corrected Einstein-A coefficient in 1/s (see pmd_corrA_Ohbands.dat
#       for branch and band corrections)
# gi: statistical weight (HITRAN2020)
# I: measured reference intensity in R
# src: source of I: x = X-shooter-based climatology (partly from noll+23),
#      u = UVES mean spectrum (noll+20), c = UVES mean spectrum (cosby+06)
# y: natural logarithm of population in Rs, i.e. ln(I/(Aijc*gi))
# 
# References:
# cosby+06: https://doi.org/10.1029/2006JA012023 (only vi = 10)
# HITRAN2020: https://doi.org/10.1016/j.jqsrt.2021.107949
# noll+20: https://doi.org/10.5194/acp-20-5269-2020 (< 1.05 µm)
# noll+23: https://doi.org/10.1029/2022JD038275 (> 1.005 µm)
# 
      lam      dlam            ID  vi  Fi  Ni         Ei        Aij       Aijc   gi          I  src       y 
 0.859941  0.000035  OHXX62PP1106   6   1   6  19551.734  7.196e-01  7.730e-01   56  1.056e+01    u  -1.411 
 0.859941  0.000035  OHXX62PP1106   6   1   6  19551.734  7.196e-01  7.730e-01   56  1.030e+01    x  -1.435 
 0.860439  0.000042  OHXX62RR2218   6   2  18  23701.543  1.138e-01  9.620e-02  144  2.220e-01    u  -4.134 
 0.860580  0.000070  OHXX62RR1118   6   1  18  23673.103  1.130e-01  1.083e-01  152  2.983e-01    u  -4.010 
 0.864443  0.000022  OHXX62PP2207   6   2   7  19811.218  7.484e-01  8.076e-01   56  4.498e+00    u  -2.308 
 0.864781  0.000159  OHXX40PP1119   4   1  19  19030.269  6.379e-02  9.526e-01  160  3.085e+00    u  -3.900 
 0.865230  0.000043  OHXX62PP1107   6   1   7  19753.127  7.356e-01  7.250e-01   64  4.867e+00    u  -2.255 
 0.865537  0.000073  OHXX51PP2214   5   2  14  19330.017  2.985e-01  3.579e-01  112  1.105e+00    u  -3.591 
 0.865905  0.000106  OHXX51PP1114   5   1  14  19296.668  2.974e-01  2.950e-01  120  1.211e+00    u  -3.375 
 0.870278  0.000029  OHXX62PP2208   6   2   8  20034.284  7.593e-01  8.232e-01   64  2.913e+00    u  -2.895 
 0.870985  0.000052  OHXX62PP1108   6   1   8  19981.530  7.496e-01  8.126e-01   72  4.139e+00    u  -2.649 
 0.870985  0.000052  OHXX62PP1108   6   1   8  19981.530  7.496e-01  8.126e-01   72  4.064e+00    x  -2.667 
 0.874071  0.000083  OHXX51PP2215   5   2  15  19757.057  3.013e-01  3.640e-01  120  1.136e+00    u  -3.649 
 0.874418  0.000118  OHXX51PP1115   5   1  15  19725.430  3.003e-01  3.628e-01  128  1.407e+00    u  -3.497 
 0.874880  0.000132  OHXX40PP2220   4   2  20  19630.040  6.439e-02  9.043e-02  160  3.333e-01    u  -3.771 
 0.875110  0.000174  OHXX40PP1120   4   1  20  19605.164  6.429e-02  7.016e-02  168  2.120e-01    u  -4.018 
 0.876112  0.000002  OHXX73RR1105   7   1   5  21941.572  7.908e-01  8.350e-01   48  2.490e+01    u  -0.476 
 0.876112  0.000002  OHXX73RR1105   7   1   5  21941.572  7.908e-01  8.350e-01   48  2.703e+01    x  -0.394 
 0.876267  0.000001  OHXX73RR1106   7   1   6  22107.306  7.726e-01  8.147e-01   56  1.104e+01    u  -1.419 
 0.876577  0.000036  OHXX62PP2209   6   2   9  20285.036  7.694e-01  8.380e-01   72  2.829e+00    u  -3.060 
 0.877032  0.000003  OHXX73RR1103   7   1   3  21687.545  7.397e-01  7.832e-01   32  9.036e+01    u   1.282 
 0.877217  0.000061  OHXX62PP1109   6   1   9  20236.719  7.618e-01  8.297e-01   80  3.810e+00    u  -2.858 
 0.877862  0.000001  OHXX73RR2203   7   2   3  21783.824  8.276e-01  8.762e-01   24  4.767e+01    x   0.818 
 0.877862  0.000001  OHXX73RR2203   7   2   3  21783.824  8.276e-01  8.762e-01   24  4.309e+01    u   0.717 
 0.878074  0.000002  OHXX73RR1102   7   1   2  21599.126  5.785e-01  6.134e-01   24  1.014e+02    u   1.929 
 0.878074  0.000002  OHXX73RR1102   7   1   2  21599.126  5.785e-01  6.134e-01   24  1.014e+02    x   1.930 
 0.879265  0.000002  OHXX73RR2209   7   2   9  22808.020  6.768e-01  7.108e-01   72  2.480e+00    u  -3.027 
 0.879360  0.000001  OHXX73RR2202   7   2   2  21710.590  7.231e-01  7.666e-01   16  4.148e+01    x   1.218 
 0.879360  0.000001  OHXX73RR2202   7   2   2  21710.590  7.231e-01  7.666e-01   16  3.980e+01    u   1.177 
 0.881163  0.000001  OHXX73RR2210   7   2  10  23071.701  6.319e-01  6.627e-01   80  2.331e+00    u  -3.124 
 0.881272  0.000014  OHXX73RR1110   7   1  10  23025.754  6.237e-01  6.541e-01   88  3.090e+00    u  -2.925 
 0.882787  0.000009  OHXX73QQ2201   7   2   1  21666.442  7.906e-01  8.208e-01    8  2.811e+01    u   1.454 
 0.882952  0.000003  OHXX73QQ1101   7   1   1  21536.214  1.380e+00  1.432e+00   16  2.535e+02    u   2.404 
 0.882952  0.000003  OHXX73QQ1101   7   1   1  21536.214  1.380e+00  1.432e+00   16  2.537e+02    x   2.404 
 0.883136  0.000094  OHXX51PP2216   5   2  16  20209.370  3.035e-01  3.694e-01  128  1.239e+00    u  -3.642 
 0.883354  0.000043  OHXX62PP2210   6   2  10  20562.991  7.786e-01  1.004e+00   80  3.497e+00    u  -3.134 
 0.883672  0.000020  OHXX73RR1111   7   1  11  23317.935  5.798e-01  6.073e-01   96  2.886e+00    u  -3.006 
 0.883886  0.000010  OHXX73QQ1102   7   1   2  21599.126  5.662e-01  5.423e-01   24  9.467e+01    x   1.984 
 0.883886  0.000010  OHXX73QQ1102   7   1   2  21599.126  5.662e-01  5.423e-01   24  9.583e+01    u   1.996 
 0.883939  0.000071  OHXX62PP1110   6   1  10  20518.401  7.724e-01  1.031e+01   88  5.083e+01    u  -2.882 
 0.884786  0.000017  OHXX73QQ2203   7   2   3  21783.824  8.301e-02  7.336e-02   24  3.018e+00    x   0.539 
 0.884786  0.000017  OHXX73QQ2203   7   2   3  21783.824  8.301e-02  7.336e-02   24  3.115e+00    u   0.570 
 0.885225  0.000024  OHXX73QQ1103   7   1   3  21687.545  2.995e-01  2.646e-01   32  3.080e+01    x   1.291 
 0.885225  0.000024  OHXX73QQ1103   7   1   3  21687.545  2.995e-01  2.646e-01   32  3.155e+01    u   1.315 
 0.885805  0.000146  OHXX40PP2221   4   2  21  20227.085  6.484e-02  8.679e-02  168  3.863e-01    u  -3.631 
 0.886409  0.000008  OHXX73RR2212   7   2  12  23674.354  5.409e-01  5.657e-01   96  1.737e+00    u  -3.442 
 0.886555  0.000027  OHXX73RR1112   7   1  12  23634.406  5.355e-01  7.505e-01  104  2.822e+00    u  -3.320 
 0.886985  0.000043  OHXX73QQ1104   7   1   4  21801.658  1.813e-01  1.622e-01   40  1.027e+01    u   0.459 
 0.887002  0.000005  OHXX73PP2201   7   2   1  21666.442  1.640e+00  1.748e+00    8  6.793e+01    x   1.580 
 0.888692  0.000004  OHXX73QQ2205   7   2   5  22015.768  3.735e-02  2.809e-02   40  3.347e-01    u  -1.211 
 0.888829  0.000005  OHXX73PP1101   7   1   1  21536.214  1.036e+00  1.105e+00   16  1.975e+02    x   2.413 
 0.888829  0.000005  OHXX73PP1101   7   1   1  21536.214  1.036e+00  1.105e+00   16  1.965e+02    u   2.408 
 0.889180  0.000068  OHXX73QQ1105   7   1   5  21941.572  1.198e-01  9.008e-02   48  2.583e+00    u  -0.515 
 0.889777  0.000013  OHXX73RR2213   7   2  13  24012.259  4.956e-01  5.177e-01  104  1.328e+00    u  -3.703 
 0.889935  0.000034  OHXX73RR1113   7   1  13  23974.704  4.912e-01  5.130e-01  112  1.767e+00    u  -3.482 
 0.890556  0.000003  OHXX73PP2202   7   2   2  21710.590  1.533e+00  1.637e+00   16  8.234e+01    x   1.146 
 0.890556  0.000003  OHXX73PP2202   7   2   2  21710.590  1.533e+00  1.637e+00   16  8.146e+01    u   1.135 
 0.890628  0.000052  OHXX62PP2211   6   2  11  20867.655  7.866e-01  5.298e+00   88  1.813e+01    u  -3.247 
 0.891166  0.000082  OHXX62PP1111   6   1  11  20826.226  7.815e-01  8.591e-01   96  4.246e+00    u  -2.966 
 0.891166  0.000082  OHXX62PP1111   6   1  11  20826.226  7.815e-01  8.591e-01   96  3.704e+00    x  -3.103 
 0.891823  0.000099  OHXX73QQ1106   7   1   6  22107.306  8.413e-02  5.839e-02   56  7.220e-01    u  -1.511 
 0.892208  0.000010  OHXX73PP1102   7   1   2  21599.126  1.272e+00  1.358e+00   24  2.273e+02    x   1.942 
 0.892208  0.000010  OHXX73PP1102   7   1   2  21599.126  1.272e+00  1.358e+00   24  2.294e+02    u   1.952 
 0.892757  0.000106  OHXX51PP2217   5   2  17  20686.304  3.052e-01  3.743e-01  136  1.338e+00    u  -3.638 
 0.893070  0.000146  OHXX51PP1117   5   1  17  20657.525  3.044e-01  3.685e-01  144  1.773e+00    u  -3.399 
 0.893660  0.000019  OHXX73RR2214   7   2  14  24373.794  4.511e-01  4.705e-01  112  7.622e-01    u  -4.236 
 0.893825  0.000043  OHXX73RR1114   7   1  14  24338.319  4.474e-01  4.666e-01  120  1.333e+00    u  -3.738 
 0.894585  0.000000  OHXX73PP2203   7   2   3  21783.824  1.514e+00  1.618e+00   24  6.969e+01    x   0.585 
 0.894585  0.000000  OHXX73PP2203   7   2   3  21783.824  1.514e+00  1.618e+00   24  7.107e+01    u   0.604 
 0.896054  0.000016  OHXX73PP1103   7   1   3  21687.545  1.375e+00  1.470e+00   32  1.711e+02    x   1.291 
 0.896054  0.000016  OHXX73PP1103   7   1   3  21687.545  1.375e+00  1.470e+00   32  1.738e+02    u   1.307 
 0.897347  0.000161  OHXX40PP2222   4   2  22  20846.393  6.524e-02  9.352e-02  176  2.893e-01    u  -4.041 
 0.898073  0.000026  OHXX73RR2215   7   2  15  24758.351  4.075e-01  5.559e-01  120  7.107e-01    u  -4.542 
 0.898244  0.000053  OHXX73RR1115   7   1  15  24724.697  4.044e-01  2.263e-01  128  7.104e-01    u  -3.708 
 0.898417  0.000061  OHXX62PP2212   6   2  12  21198.513  7.935e-01  8.763e-01   96  3.654e+00    u  -3.136 
 0.898495  0.000176  OHXX73QQ1108   7   1   8  22515.851  4.728e-02  1.698e-02   72  7.964e-02    u  -2.731 
 0.898916  0.000093  OHXX62PP1112   6   1  12  21159.789  7.892e-01  6.982e-01  104  3.402e+00    u  -3.061 
 0.899083  0.000005  OHXX73PP2204   7   2   4  21885.710  1.522e+00  1.629e+00   32  4.489e+01    x  -0.149 
 0.899083  0.000005  OHXX73PP2204   7   2   4  21885.710  1.522e+00  1.629e+00   32  4.604e+01    u  -0.124 
 0.900382  0.000023  OHXX73PP1104   7   1   4  21801.658  1.438e+00  1.540e+00   40  9.863e+01    x   0.471 
 0.900382  0.000023  OHXX73PP1104   7   1   4  21801.658  1.438e+00  1.540e+00   40  9.929e+01    u   0.478 
 0.903036  0.000034  OHXX73RR2216   7   2  16  25165.290  3.651e-01  5.361e-01  128  9.131e-01    u  -4.319 
 0.903210  0.000063  OHXX73RR1116   7   1  16  25133.237  3.625e-01  3.770e-01  136  6.918e-01    u  -4.306 
 0.903259  0.000161  OHXX51PP1118   5   1  18  21159.584  3.056e-01  4.216e-01  152  1.886e+00    u  -3.526 
 0.904054  0.000010  OHXX73PP2205   7   2   5  22015.768  1.540e+00  1.651e+00   40  2.561e+01    x  -0.947 
 0.904054  0.000010  OHXX73PP2205   7   2   5  22015.768  1.540e+00  1.651e+00   40  2.604e+01    u  -0.931 
 0.905203  0.000031  OHXX73PP1105   7   1   5  21941.572  1.486e+00  1.593e+00   48  4.862e+01    x  -0.453 
 0.905203  0.000031  OHXX73PP1105   7   1   5  21941.572  1.486e+00  1.593e+00   48  4.751e+01    u  -0.476 
 0.906743  0.000071  OHXX62PP2213   6   2  13  21555.026  7.992e-01  8.867e-01  104  2.891e+00    u  -3.462 
 0.907209  0.000105  OHXX62PP1113   6   1  13  21518.635  7.956e-01  8.827e-01  112  4.009e+00    u  -3.205 
 0.908569  0.000042  OHXX73RR2217   7   2  17  25593.938  3.241e-01  3.367e-01  136  4.236e-01    u  -4.683 
 0.908747  0.000075  OHXX73RR1117   7   1  17  25563.300  3.219e-01  5.554e-01  144  6.691e-01    u  -4.784 
 0.909505  0.000016  OHXX73PP2206   7   2   6  22173.507  1.563e+00  1.678e+00   48  1.428e+01    x  -1.730 
 0.909541  0.000177  OHXX40PP2223   4   2  23  21487.133  6.560e-02  1.585e-01  184  4.030e-01    u  -4.282 
 0.909751  0.000227  OHXX40PP1123   4   1  23  21464.487  6.552e-02  1.093e+00  192  5.154e+00    u  -3.707 
 0.910527  0.000039  OHXX73PP1106   7   1   6  22107.306  1.525e+00  1.638e+00   56  2.245e+01    u  -1.407 
 0.910527  0.000039  OHXX73PP1106   7   1   6  22107.306  1.525e+00  1.638e+00   56  2.328e+01    x  -1.371 
 0.913773  0.000132  OHXX51PP2219   5   2  19  21711.276  3.069e-01  1.102e+00  152  3.118e+00    u  -3.984 
 0.914061  0.000177  OHXX51PP1119   5   1  19  21684.738  3.062e-01  3.813e-01  160  1.094e+00    u  -4.021 
 0.914698  0.000052  OHXX73RR2218   7   2  18  26043.584  2.848e-01  2.954e-01  144  2.283e-01    u  -5.227 
 0.914878  0.000088  OHXX73RR1118   7   1  18  26014.202  2.828e-01  3.100e-01  152  3.157e-01    u  -5.005 
 0.915452  0.000023  OHXX73PP2207   7   2   7  22358.445  1.587e+00  1.699e+00   56  8.489e+00    u  -2.417 
 0.915452  0.000023  OHXX73PP2207   7   2   7  22358.445  1.587e+00  1.706e+00   56  9.476e+00    x  -2.311 
 0.915629  0.000081  OHXX62PP2214   6   2  14  21936.628  8.038e-01  8.959e-01  112  2.506e+00    u  -3.690 
 0.916066  0.000119  OHXX62PP1114   6   1  14  21902.264  8.006e-01  8.924e-01  120  3.151e+00    u  -3.526 
 0.916367  0.000048  OHXX73PP1107   7   1   7  22298.785  1.560e+00  1.677e+00   64  1.287e+01    u  -2.121 
 0.916367  0.000048  OHXX73PP1107   7   1   7  22298.785  1.560e+00  1.677e+00   64  1.341e+01    x  -2.080 
 0.921910  0.000030  OHXX73PP2208   7   2   8  22570.107  1.611e+00  1.735e+00   64  7.950e+00    u  -2.636 
 0.921910  0.000030  OHXX73PP2208   7   2   8  22570.107  1.611e+00  1.735e+00   64  7.089e+00    x  -2.751 
 0.922424  0.000194  OHXX40PP2224   4   2  24  22148.443  6.590e-02  1.724e-01  192  5.683e-01    u  -4.065 
 0.922629  0.000248  OHXX40PP1124   4   1  24  22126.402  6.583e-02  9.631e-02  200  2.569e-01    u  -4.317 
 0.922736  0.000057  OHXX73PP1108   7   1   8  22515.851  1.590e+00  1.712e+00   72  1.005e+01    x  -2.507 
 0.922736  0.000057  OHXX73PP1108   7   1   8  22515.851  1.590e+00  1.767e+00   72  9.820e+00    u  -2.562 
 0.925099  0.000093  OHXX62PP2215   6   2  15  22342.724  8.072e-01  9.039e-01  120  2.365e+00    u  -3.826 
 0.925229  0.000146  OHXX51PP2220   5   2  20  22257.857  3.068e-01  1.492e+00  160  2.561e+00    u  -4.535 
 0.925507  0.000195  OHXX51PP1120   5   1  20  22232.264  3.062e-01  3.842e-01  168  9.145e-01    u  -4.257 
 0.925512  0.000133  OHXX62PP1115   6   1  15  22310.131  8.045e-01  9.008e-01  128  3.169e+00    u  -3.594 
 0.928897  0.000038  OHXX73PP2209   7   2   9  22808.020  1.634e+00  1.762e+00   72  6.481e+00    u  -2.974 
 0.929649  0.000068  OHXX73PP1109   7   1   9  22758.273  1.618e+00  1.744e+00   80  8.731e+00    u  -2.771 
 0.929649  0.000068  OHXX73PP1109   7   1   9  22758.273  1.618e+00  1.744e+00   80  7.782e+00    x  -2.886 
 0.930855  0.000001  OHXX84RR1105   8   1   5  24334.235  1.513e+00  1.621e+00   48  5.289e+01    u  -0.386 
 0.930993  0.000003  OHXX84RR1104   8   1   4  24201.656  1.503e+00  1.609e+00   40  1.035e+02    u   0.476 
 0.931331  0.000006  OHXX84RR2206   8   2   6  24559.083  1.532e+00  1.643e+00   48  1.461e+01    u  -1.686 
 0.931590  0.000003  OHXX84RR1103   8   1   3  24093.457  1.408e+00  1.506e+00   32  1.642e+02    u   1.226 
 0.933366  0.000009  OHXX84RR1108   8   1   8  24877.768  1.364e+00  1.464e+00   72  8.420e+00    u  -2.527 
 0.934042  0.000001  OHXX84RR2202   8   2   2  24122.042  1.374e+00  1.469e+00   16  6.548e+01    u   1.025 
 0.934042  0.000001  OHXX84RR2202   8   2   2  24122.042  1.374e+00  1.502e+00   16  6.236e+01    x   0.954 
 0.935224  0.000014  OHXX84RR1109   8   1   9  25106.980  1.290e+00  1.385e+00   80  5.802e+00    u  -2.950 
 0.935575  0.000148  OHXX62PP1116   6   1  16  22741.650  8.072e-01  9.693e-01  136  3.406e+00    u  -3.656 
 0.936433  0.000047  OHXX73PP2210   7   2  10  23071.701  1.656e+00  1.787e+00   80  6.147e+00    u  -3.147 
 0.936433  0.000047  OHXX73PP2210   7   2  10  23071.701  1.656e+00  1.787e+00   80  5.377e+00    x  -3.281 
 0.937123  0.000079  OHXX73PP1110   7   1  10  23025.754  1.642e+00  2.290e+00   88  1.074e+01    u  -2.932 
 0.937469  0.000002  OHXX84RR2210   8   2  10  25407.157  1.227e+00  1.319e+00   80  3.063e+00    u  -3.539 
 0.937689  0.000010  OHXX84QQ2201   8   2   1  24080.396  1.494e+00  1.584e+00    8  4.639e+01    u   1.297 
 0.937853  0.000003  OHXX84QQ1101   8   1   1  23949.831  2.612e+00  2.771e+00   16  4.233e+02    u   2.256 
 0.937853  0.000003  OHXX84QQ1101   8   1   1  23949.831  2.612e+00  2.834e+00   16  4.357e+02    x   2.263 
 0.938549  0.000016  OHXX84QQ2202   8   2   2  24122.042  3.236e-01  3.306e-01   16  1.378e+01    x   0.958 
 0.938549  0.000016  OHXX84QQ2202   8   2   2  24122.042  3.236e-01  3.233e-01   16  1.448e+01    u   1.030 
 0.938928  0.000010  OHXX84QQ1102   8   1   2  24009.563  1.075e+00  1.074e+00   24  1.667e+02    u   1.867 
 0.939967  0.000018  OHXX84QQ2203   8   2   3  24191.146  1.547e-01  1.456e-01   24  5.392e+00    u   0.434 
 0.939967  0.000018  OHXX84QQ2203   8   2   3  24191.146  1.547e-01  1.488e-01   24  5.773e+00    x   0.480 
 0.940384  0.000006  OHXX84RR2211   8   2  11  25679.816  1.142e+00  1.228e+00   88  2.391e+00    u  -3.811 
 0.940466  0.000024  OHXX84QQ1103   8   1   3  24093.457  5.696e-01  5.481e-01   32  5.916e+01    x   1.216 
 0.940466  0.000024  OHXX84QQ1103   8   1   3  24093.457  5.696e-01  5.360e-01   32  5.713e+01    u   1.203 
 0.940558  0.000028  OHXX84RR1111   8   1  11  25635.708  1.129e+00  1.080e+00   96  2.989e+00    u  -3.547 
 0.941931  0.000014  OHXX84QQ2204   8   2   4  24287.321  9.668e-02  8.762e-02   32  2.741e+00    x  -0.023 
 0.941931  0.000014  OHXX84QQ2204   8   2   4  24287.321  9.668e-02  8.568e-02   32  2.258e+00    u  -0.194 
 0.942232  0.000006  OHXX84PP2201   8   2   1  24080.396  3.091e+00  3.291e+00    8  1.015e+02    u   1.349 
 0.942232  0.000006  OHXX84PP2201   8   2   1  24080.396  3.091e+00  3.365e+00    8  1.015e+02    x   1.327 
 0.942487  0.000044  OHXX84QQ1104   8   1   4  24201.656  3.454e-01  2.316e-01   40  1.525e+01    u   0.498 
 0.943874  0.000011  OHXX84RR2212   8   2  12  25975.702  1.057e+00  1.137e+00   96  2.065e+00    u  -3.968 
 0.944066  0.000036  OHXX84RR1112   8   1  12  25934.429  1.046e+00  2.544e+00  104  5.867e+00    u  -3.809 
 0.944224  0.000005  OHXX84PP1101   8   1   1  23949.831  1.947e+00  2.120e+00   16  3.242e+02    x   2.257 
 0.944224  0.000005  OHXX84PP1101   8   1   1  23949.831  1.947e+00  2.073e+00   16  3.276e+02    u   2.290 
 0.945007  0.000070  OHXX84QQ1105   8   1   5  24334.235  2.283e-01  3.714e-01   48  1.078e+01    u  -0.503 
 0.945178  0.000091  OHXX73PP1111   7   1  11  23317.935  1.664e+00  2.300e+00   96  1.157e+01    u  -2.948 
 0.945908  0.000119  OHXX62PP2217   6   2  17  23225.856  8.111e-01  8.796e-01  136  2.681e+00    u  -3.798 
 0.946113  0.000004  OHXX84PP2202   8   2   2  24122.042  2.882e+00  3.135e+00   16  1.425e+02    x   1.044 
 0.946113  0.000004  OHXX84PP2202   8   2   2  24122.042  2.882e+00  3.066e+00   16  1.420e+02    u   1.063 
 0.947946  0.000011  OHXX84PP1102   8   1   2  24009.563  2.384e+00  2.594e+00   24  3.934e+02    x   1.844 
 0.947946  0.000011  OHXX84PP1102   8   1   2  24009.563  2.384e+00  2.537e+00   24  3.781e+02    u   1.826 
 0.948158  0.000046  OHXX84RR1113   8   1  13  26255.435  9.622e-01  1.039e+00  112  1.876e+00    u  -4.128 
 0.950542  0.000000  OHXX84PP2203   8   2   3  24191.146  2.837e+00  3.017e+00   24  1.221e+02    u   0.523 
 0.950542  0.000000  OHXX84PP2203   8   2   3  24191.146  2.837e+00  3.085e+00   24  1.245e+02    x   0.520 
 0.952197  0.000017  OHXX84PP1103   8   1   3  24093.457  2.571e+00  2.734e+00   32  2.948e+02    u   1.215 
 0.952857  0.000057  OHXX84RR1114   8   1  14  26598.196  8.796e-01  9.480e-01  120  7.227e-01    u  -5.059 
 0.953243  0.000067  OHXX73PP2212   7   2  12  23674.354  1.693e+00  1.832e+00   96  5.970e+00    u  -3.383 
 0.953838  0.000105  OHXX73PP1112   7   1  12  23634.406  1.684e+00  2.643e+00  104  1.084e+01    u  -3.233 
 0.955515  0.000004  OHXX84PP2204   8   2   4  24287.321  2.845e+00  3.091e+00   32  8.603e+01    x  -0.140 
 0.955515  0.000004  OHXX84PP2204   8   2   4  24287.321  2.845e+00  3.023e+00   32  8.562e+01    u  -0.122 
 0.956997  0.000025  OHXX84PP1104   8   1   4  24201.656  2.685e+00  2.853e+00   40  1.846e+02    u   0.481 
 0.956997  0.000025  OHXX84PP1104   8   1   4  24201.656  2.685e+00  2.917e+00   40  1.888e+02    x   0.481 
 0.957312  0.000133  OHXX62PP2218   6   2  18  23701.543  8.117e-01  9.380e-01  144  2.181e+00    u  -4.126 
 0.957673  0.000183  OHXX62PP1118   6   1  18  23673.103  8.098e-01  9.195e-01  152  2.904e+00    u  -3.874 
 0.961036  0.000010  OHXX84PP2205   8   2   5  24410.121  2.872e+00  3.119e+00   40  5.145e+01    x  -0.886 
 0.962361  0.000034  OHXX84PP1105   8   1   5  24334.235  2.768e+00  2.939e+00   48  8.425e+01    u  -0.516 
 0.962569  0.000078  OHXX73PP2213   7   2  13  24012.259  1.708e+00  1.852e+00  104  3.969e+00    u  -3.882 
 0.963127  0.000119  OHXX73PP1113   7   1  13  23974.704  1.701e+00  1.843e+00  112  6.233e+00    u  -3.500 
 0.965419  0.000008  OHXX30RR1108   3   1   8  11386.131  2.303e-01  2.580e-01   72  1.739e+00    u  -2.369 
 0.965727  0.000010  OHXX30RR2209   3   2   9  11723.059  2.199e-01  2.466e-01   72  1.057e+00    u  -2.821 
 0.965825  0.000010  OHXX30RR2207   3   2   7  11178.520  2.467e-01  2.761e-01   56  2.075e+00    u  -2.009 
 0.966173  0.000010  OHXX30RR1106   3   1   6  10894.322  2.514e-01  2.812e-01   56  6.650e+00    u  -0.862 
 0.967689  0.000007  OHXX30RR2205   3   2   5  10763.270  2.672e-01  2.985e-01   40  1.155e+01    u  -0.033 
 0.967689  0.000007  OHXX30RR2205   3   2   5  10763.270  2.672e-01  2.985e-01   40  1.203e+01    x   0.007 
 0.968304  0.000043  OHXX84PP1106   8   1   6  24491.188  2.836e+00  3.009e+00   56  4.737e+01    u  -1.269 
 0.968490  0.000009  OHXX30RR1104   3   1   4  10527.508  2.560e-01  2.858e-01   40  5.890e+01    u   1.640 
 0.969316  0.000004  OHXX30RR2204   3   2   4  10605.458  2.716e-01  3.032e-01   32  2.829e+01    u   1.070 
 0.969316  0.000004  OHXX30RR2204   3   2   4  10605.458  2.716e-01  3.032e-01   32  2.848e+01    x   1.077 
 0.969431  0.000149  OHXX62PP2219   6   2  19  24199.022  8.117e-01  4.989e-01  152  2.239e+00    u  -3.523 
 0.969780  0.000202  OHXX62PP1119   6   1  19  24171.669  8.100e-01  9.239e-01  160  2.376e+00    u  -4.131 
 0.970200  0.000007  OHXX30RR1103   3   1   3  10390.981  2.403e-01  2.680e-01   32  1.187e+02    x   2.628 
 0.970200  0.000007  OHXX30RR1103   3   1   3  10390.981  2.403e-01  2.680e-01   32  1.185e+02    u   2.626 
 0.971437  0.000001  OHXX30RR2203   3   2   3  10481.652  2.662e-01  2.969e-01   24  5.052e+01    x   1.959 
 0.971437  0.000001  OHXX30RR2203   3   2   3  10481.652  2.662e-01  2.969e-01   24  5.097e+01    u   1.967 
 0.972250  0.000005  OHXX30RR1102   3   1   2  10285.453  1.878e-01  2.093e-01   24  1.544e+02    x   3.426 
 0.972250  0.000005  OHXX30RR1102   3   1   2  10285.453  1.878e-01  2.093e-01   24  1.547e+02    u   3.428 
 0.972548  0.000090  OHXX73PP2214   7   2  14  24373.794  1.722e+00  1.869e+00  112  3.426e+00    u  -4.112 
 0.973075  0.000135  OHXX73PP1114   7   1  14  24338.319  1.715e+00  1.862e+00  120  4.750e+00    u  -3.851 
 0.973769  0.000024  OHXX84PP2207   8   2   7  24733.739  2.947e+00  3.195e+00   56  1.726e+01    x  -2.338 
 0.973769  0.000024  OHXX84PP2207   8   2   7  24733.739  2.947e+00  3.125e+00   56  1.750e+01    u  -2.302 
 0.974076  0.000003  OHXX30RR2202   3   2   2  10392.511  2.322e-01  2.588e-01   16  5.689e+01    u   2.620 
 0.974076  0.000003  OHXX30RR2202   3   2   2  10392.511  2.322e-01  2.588e-01   16  5.592e+01    x   2.603 
 0.974843  0.000053  OHXX84PP1107   8   1   7  24672.423  2.894e+00  3.069e+00   64  2.657e+01    u  -2.001 
 0.974843  0.000053  OHXX84PP1107   8   1   7  24672.423  2.894e+00  3.138e+00   64  2.767e+01    x  -1.982 
 0.979210  0.000014  OHXX30QQ2201   3   2   1  10338.685  2.554e-01  2.862e-01    8  4.609e+01    u   3.002 
 0.979380  0.000005  OHXX30QQ1101   3   1   1  10210.567  4.423e-01  4.957e-01   16  4.153e+02    x   3.958 
 0.979380  0.000005  OHXX30QQ1101   3   1   1  10210.567  4.423e-01  4.957e-01   16  3.957e+02    u   3.910 
 0.979923  0.000023  OHXX30QQ2202   3   2   2  10392.511  5.695e-02  6.060e-02   16  1.258e+01    u   2.563 
 0.979923  0.000023  OHXX30QQ2202   3   2   2  10392.511  5.695e-02  6.060e-02   16  1.518e+01    x   2.751 
 0.980236  0.000017  OHXX30QQ1102   3   1   2  10285.453  1.799e-01  1.914e-01   24  1.368e+02    u   3.394 
 0.980236  0.000017  OHXX30QQ1102   3   1   2  10285.453  1.799e-01  1.914e-01   24  1.331e+02    x   3.367 
