# Paranal Airglow Line And Continuum Emission (PALACE) model: data and code of
# v1.0 (Noll et al. 2024)
# 
# Results of the evaluation of PALACE and the airglow component of the ESO Sky
# Model (noll+12) in comparison to X-shooter UVB-arm spectra
# 
# Column names:
# lam: central air wavelength of bin in µm
# lpix: lower pixel of bin in X-shooter UVB-arm spectra
# upix: upper pixel of bin in X-shooter UVB-arm spectra
# Nsel: number of selected X-shooter spectra
# mfx: mean flux of X-shooter data in R/nm
# mfp: mean flux of PALACE in R/nm
# mdfp: mean scatter of PALACE in R/nm
# mfo: mean flux of other sky radiation components from ESO Sky Model in R/nm
# fng: fraction of nightglow from ratio of mfp and mfp + mfo
# rdelp: relative deviation for PALACE (mfp / mfx - 1)
# rdp: relative scatter for PALACE (mdfp divided by standard deviation of
#      fp - fx from individual spectra)
# mfs: mean flux of airglow component of ESO Sky Model in R/nm
# mdfs: mean scatter of airglow component of ESO Sky Model in R/nm
# rdels: relative deviation for ESO Sky Model (mfs / mfx - 1)
# rds: relative scatter for ESO Sky Model (mdfs divided by standard deviation
#      of fs - fx from individual spectra)
# 
# References:
# noll+12: https://doi.org/10.1051/0004-6361/201219040
# 
     lam   lpix   upix  Nsel         mfx        mfp       mdfp        mfo        fng    rdelp    rdp        mfs       mdfs    rdels    rds 
 0.40121   5105   5124  6860   3.385e+00  3.176e+00  1.122e+00  4.684e+00  4.041e-01   -0.062  0.773  3.850e+00  1.185e+00    0.137  0.750 
 0.40162   5125   5144  6851   2.678e+00  3.060e+00  1.080e+00  4.745e+00  3.921e-01    0.143  0.801  3.731e+00  1.151e+00    0.393  0.766 
 0.40202   5145   5164  6846   2.929e+00  2.854e+00  1.006e+00  4.774e+00  3.742e-01   -0.025  0.733  3.513e+00  1.108e+00    0.199  0.741 
 0.40242   5165   5185  6840   2.361e+00  2.547e+00  8.951e-01  4.790e+00  3.472e-01    0.079  0.697  3.335e+00  1.079e+00    0.412  0.759 
 0.40282   5186   5205  6848   2.696e+00  2.690e+00  9.467e-01  4.809e+00  3.588e-01   -0.002  0.686  3.334e+00  1.083e+00    0.236  0.718 
 0.40322   5206   5225  6823   1.905e+00  2.681e+00  9.434e-01  4.467e+00  3.751e-01    0.407  0.730  3.060e+00  1.048e+00    0.606  0.741 
 0.40363   5226   5245  6820   2.731e+00  2.675e+00  9.411e-01  4.583e+00  3.685e-01   -0.021  0.716  2.896e+00  1.033e+00    0.060  0.731 
 0.40403   5246   5265  6858   3.193e+00  2.724e+00  9.589e-01  4.815e+00  3.613e-01   -0.147  0.654  2.898e+00  1.034e+00   -0.093  0.667 
 0.40444   5266   5285  6857   3.290e+00  3.542e+00  1.254e+00  4.575e+00  4.364e-01    0.077  0.769  3.614e+00  1.122e+00    0.099  0.648 
 0.40484   5286   5306  6859   3.928e+00  3.759e+00  1.332e+00  4.397e+00  4.609e-01   -0.043  0.874  3.948e+00  1.242e+00    0.005  0.757 
 0.40524   5307   5326  6845   3.078e+00  3.480e+00  1.231e+00  4.711e+00  4.249e-01    0.131  0.890  3.799e+00  1.203e+00    0.234  0.785 
 0.40565   5327   5346  6839   2.352e+00  3.020e+00  1.065e+00  4.540e+00  3.995e-01    0.284  0.811  3.432e+00  1.106e+00    0.458  0.759 
 0.40606   5347   5366  6852   3.748e+00  3.722e+00  1.319e+00  4.481e+00  4.537e-01   -0.007  0.890  3.889e+00  1.185e+00    0.037  0.738 
 0.40646   5367   5387  6865   4.125e+00  4.005e+00  1.421e+00  4.251e+00  4.851e-01   -0.029  0.867  4.016e+00  1.192e+00   -0.027  0.674 
 0.40687   5388   5407  6856   3.988e+00  3.717e+00  1.317e+00  4.487e+00  4.531e-01   -0.068  0.832  3.511e+00  1.123e+00   -0.120  0.669 
 0.40727   5408   5427  6849   2.847e+00  3.062e+00  1.080e+00  4.424e+00  4.090e-01    0.075  0.812  2.916e+00  1.037e+00    0.024  0.723 
 0.40768   5428   5448  6859   3.651e+00  3.304e+00  1.168e+00  4.422e+00  4.277e-01   -0.095  0.751  3.288e+00  1.091e+00   -0.100  0.661 
 0.40809   5449   5468  6851   3.742e+00  4.133e+00  1.467e+00  4.562e+00  4.754e-01    0.105  1.020  4.225e+00  1.277e+00    0.129  0.796 
 0.40850   5469   5489  6851   3.060e+00  3.263e+00  1.153e+00  4.687e+00  4.105e-01    0.067  0.853  3.656e+00  1.125e+00    0.194  0.756 
 0.40891   5490   5509  6835   2.537e+00  2.470e+00  8.666e-01  5.034e+00  3.292e-01   -0.026  0.700  3.191e+00  1.063e+00    0.257  0.777 
 0.40932   5510   5529  6844   2.454e+00  2.659e+00  9.348e-01  5.066e+00  3.442e-01    0.084  0.744  3.564e+00  1.107e+00    0.451  0.781 
 0.40972   5530   5550  6837   1.966e+00  2.297e+00  8.039e-01  4.784e+00  3.243e-01    0.168  0.675  3.529e+00  1.098e+00    0.794  0.798 
 0.41013   5551   5570  6823   2.157e+00  2.270e+00  7.875e-01  4.082e+00  3.573e-01    0.052  0.591  3.355e+00  1.084e+00    0.557  0.737 
 0.41054   5571   5591  6822   2.092e+00  2.191e+00  7.658e-01  4.463e+00  3.293e-01    0.047  0.719  3.467e+00  1.136e+00    0.655  0.900 
 0.41095   5592   5612  6849   1.867e+00  2.095e+00  7.310e-01  5.051e+00  2.932e-01    0.122  0.630  3.398e+00  1.114e+00    0.820  0.835 
 0.41137   5613   5632  6838   2.011e+00  2.066e+00  7.206e-01  5.070e+00  2.895e-01    0.027  0.630  3.262e+00  1.092e+00    0.621  0.836 
 0.41178   5633   5653  6844   1.640e+00  1.855e+00  6.444e-01  5.262e+00  2.607e-01    0.131  0.540  2.941e+00  1.042e+00    0.793  0.786 
 0.41219   5654   5673  6843   2.355e+00  2.473e+00  8.673e-01  5.130e+00  3.253e-01    0.050  0.698  3.428e+00  1.119e+00    0.455  0.806 
 0.41260   5674   5694  6848   2.650e+00  2.563e+00  8.998e-01  5.107e+00  3.342e-01   -0.033  0.685  3.367e+00  1.112e+00    0.270  0.774 
 0.41301   5695   5715  6844   2.390e+00  2.527e+00  8.867e-01  4.952e+00  3.379e-01    0.057  0.707  3.252e+00  1.083e+00    0.360  0.785 
 0.41343   5716   5735  6850   2.905e+00  2.609e+00  9.164e-01  4.689e+00  3.575e-01   -0.102  0.695  3.337e+00  1.093e+00    0.148  0.766 
 0.41384   5736   5756  6845   2.718e+00  2.719e+00  9.558e-01  5.218e+00  3.425e-01    0.000  0.719  3.518e+00  1.116e+00    0.293  0.765 
 0.41425   5757   5777  6829   1.705e+00  2.160e+00  7.541e-01  4.902e+00  3.059e-01    0.267  0.648  2.961e+00  1.045e+00    0.736  0.810 
 0.41467   5778   5797  6842   2.577e+00  2.336e+00  8.178e-01  4.879e+00  3.238e-01   -0.093  0.614  3.210e+00  1.093e+00    0.245  0.755 
 0.41508   5798   5818  6828   1.696e+00  2.041e+00  7.112e-01  5.079e+00  2.867e-01    0.203  0.613  2.959e+00  1.045e+00    0.742  0.809 
 0.41550   5819   5839  6852   2.952e+00  2.892e+00  1.018e+00  4.880e+00  3.721e-01   -0.020  0.723  3.660e+00  1.174e+00    0.239  0.771 
 0.41591   5840   5860  6853   3.101e+00  3.328e+00  1.175e+00  4.960e+00  4.015e-01    0.073  0.834  4.039e+00  1.237e+00    0.302  0.791 
 0.41633   5861   5880  6855   3.746e+00  3.941e+00  1.394e+00  5.225e+00  4.300e-01    0.052  0.917  4.424e+00  1.353e+00    0.180  0.806 
 0.41675   5881   5901  6859   4.029e+00  4.067e+00  1.441e+00  5.033e+00  4.470e-01    0.009  0.902  4.479e+00  1.315e+00    0.111  0.757 
 0.41716   5902   5922  6861   3.913e+00  3.710e+00  1.313e+00  4.741e+00  4.390e-01   -0.052  0.823  4.059e+00  1.208e+00    0.037  0.706 
 0.41758   5923   5943  6851   3.374e+00  3.496e+00  1.233e+00  4.532e+00  4.355e-01    0.036  0.862  3.863e+00  1.183e+00    0.145  0.757 
 0.41800   5944   5964  6845   3.221e+00  2.882e+00  1.013e+00  4.876e+00  3.715e-01   -0.105  0.703  3.391e+00  1.105e+00    0.052  0.718 
 0.41842   5965   5985  6842   2.849e+00  3.217e+00  1.134e+00  4.866e+00  3.980e-01    0.129  0.833  3.727e+00  1.157e+00    0.307  0.768 
 0.41883   5986   6006  6841   2.455e+00  2.899e+00  1.018e+00  4.620e+00  3.855e-01    0.181  0.793  3.497e+00  1.104e+00    0.424  0.776 
 0.41925   6007   6027  6839   2.695e+00  2.331e+00  8.147e-01  4.978e+00  3.190e-01   -0.135  0.605  3.126e+00  1.076e+00    0.159  0.744 
 0.41967   6028   6048  6834   1.947e+00  2.266e+00  7.907e-01  4.681e+00  3.262e-01    0.164  0.650  3.084e+00  1.068e+00    0.583  0.803 
 0.42009   6049   6069  6837   2.215e+00  2.550e+00  8.915e-01  4.566e+00  3.584e-01    0.152  0.716  3.298e+00  1.115e+00    0.488  0.810 
 0.42051   6070   6090  6839   2.300e+00  2.328e+00  8.135e-01  4.839e+00  3.248e-01    0.012  0.622  3.214e+00  1.077e+00    0.396  0.752 
 0.42093   6091   6111  6841   2.430e+00  2.511e+00  8.782e-01  5.224e+00  3.246e-01    0.033  0.650  3.343e+00  1.125e+00    0.375  0.761 
 0.42135   6112   6132  6830   2.188e+00  2.183e+00  7.601e-01  4.919e+00  3.074e-01   -0.002  0.581  3.008e+00  1.055e+00    0.374  0.736 
 0.42177   6133   6153  6838   2.414e+00  2.341e+00  8.187e-01  4.709e+00  3.320e-01   -0.031  0.616  3.238e+00  1.101e+00    0.340  0.760 
 0.42220   6154   6174  6833   1.978e+00  2.040e+00  7.096e-01  5.173e+00  2.829e-01    0.032  0.557  2.989e+00  1.052e+00    0.510  0.751 
 0.42262   6175   6195  6841   1.533e+00  2.377e+00  8.302e-01  4.257e+00  3.583e-01    0.550  0.665  3.311e+00  1.121e+00    1.159  0.804 
 0.42304   6196   6216  6847   2.741e+00  1.964e+00  6.826e-01  4.535e+00  3.022e-01   -0.284  0.454  2.991e+00  1.053e+00    0.090  0.660 
 0.42346   6217   6237  6841   1.805e+00  2.293e+00  8.013e-01  4.926e+00  3.176e-01    0.270  0.623  3.274e+00  1.111e+00    0.813  0.783 
 0.42389   6238   6258  6843   1.989e+00  2.040e+00  7.095e-01  4.546e+00  3.098e-01    0.026  0.564  2.992e+00  1.054e+00    0.503  0.765 
 0.42431   6259   6280  6837   2.105e+00  2.043e+00  7.103e-01  4.944e+00  2.924e-01   -0.029  0.539  2.993e+00  1.054e+00    0.420  0.739 
 0.42474   6281   6301  6844   2.644e+00  2.943e+00  1.036e+00  4.892e+00  3.757e-01    0.113  0.761  3.696e+00  1.157e+00    0.397  0.777 
 0.42516   6302   6322  6849   2.816e+00  2.861e+00  1.006e+00  4.625e+00  3.822e-01    0.016  0.733  3.471e+00  1.121e+00    0.232  0.760 
 0.42559   6323   6343  6848   2.590e+00  2.612e+00  9.159e-01  4.855e+00  3.498e-01    0.009  0.676  3.139e+00  1.070e+00    0.211  0.744 
 0.42601   6344   6365  6851   2.291e+00  2.613e+00  9.160e-01  4.447e+00  3.701e-01    0.140  0.700  2.995e+00  1.056e+00    0.307  0.757 
 0.42644   6366   6386  6849   2.984e+00  2.632e+00  9.235e-01  4.766e+00  3.558e-01   -0.118  0.618  2.996e+00  1.057e+00    0.003  0.675 
 0.42686   6387   6407  6848   2.590e+00  2.651e+00  9.300e-01  4.897e+00  3.512e-01    0.023  0.677  2.997e+00  1.057e+00    0.156  0.726 
 0.42729   6408   6429  6841   2.255e+00  2.787e+00  9.791e-01  4.214e+00  3.981e-01    0.236  0.763  3.108e+00  1.071e+00    0.378  0.779 
 0.42772   6430   6450  6840   3.031e+00  2.580e+00  9.043e-01  4.684e+00  3.552e-01   -0.149  0.611  3.031e+00  1.061e+00   -0.001  0.689 
 0.42815   6451   6471  6843   2.479e+00  2.646e+00  9.279e-01  4.726e+00  3.589e-01    0.067  0.686  3.110e+00  1.068e+00    0.254  0.743 
 0.42857   6472   6493  6837   2.614e+00  2.968e+00  1.044e+00  4.639e+00  3.902e-01    0.135  0.749  3.378e+00  1.112e+00    0.292  0.746 
 0.42900   6494   6514  6843   2.221e+00  2.546e+00  8.923e-01  4.189e+00  3.781e-01    0.147  0.738  3.140e+00  1.079e+00    0.413  0.825 
 0.42943   6515   6536  6845   2.916e+00  2.340e+00  8.179e-01  4.358e+00  3.494e-01   -0.197  0.604  3.003e+00  1.061e+00    0.029  0.745 
 0.42986   6537   6557  6848   2.210e+00  2.780e+00  9.764e-01  4.064e+00  4.062e-01    0.258  0.759  3.323e+00  1.109e+00    0.503  0.796 
 0.43029   6558   6579  6845   2.353e+00  2.751e+00  9.657e-01  3.545e+00  4.369e-01    0.169  0.814  3.211e+00  1.099e+00    0.364  0.850 
 0.43072   6580   6600  6853   2.672e+00  2.642e+00  9.265e-01  3.488e+00  4.309e-01   -0.011  0.735  3.003e+00  1.062e+00    0.124  0.791 
 0.43115   6601   6622  6852   3.267e+00  3.016e+00  1.062e+00  3.260e+00  4.806e-01   -0.077  0.802  3.334e+00  1.104e+00    0.020  0.781 
 0.43158   6623   6643  6853   3.969e+00  3.461e+00  1.222e+00  4.560e+00  4.315e-01   -0.128  0.774  3.830e+00  1.197e+00   -0.035  0.717 
 0.43201   6644   6665  6847   2.546e+00  3.034e+00  1.068e+00  5.702e+00  3.473e-01    0.192  0.785  3.471e+00  1.127e+00    0.363  0.773 
 0.43245   6666   6687  6850   1.728e+00  2.432e+00  8.507e-01  4.535e+00  3.491e-01    0.407  0.671  3.090e+00  1.071e+00    0.787  0.786 
 0.43288   6688   6708  6850   2.651e+00  2.130e+00  7.410e-01  4.725e+00  3.107e-01   -0.197  0.537  3.008e+00  1.064e+00    0.134  0.728 
 0.43331   6709   6730  6840   2.006e+00  2.212e+00  7.713e-01  5.501e+00  2.868e-01    0.103  0.631  3.007e+00  1.064e+00    0.498  0.810 
 0.43374   6731   6752  6837   1.739e+00  2.346e+00  8.194e-01  4.884e+00  3.245e-01    0.350  0.690  3.013e+00  1.068e+00    0.733  0.830 
 0.43418   6753   6773  6796   2.844e+00  2.851e+00  9.908e-01  3.925e+00  4.208e-01    0.002  0.678  3.331e+00  1.269e+00    0.172  0.802 
 0.43461   6774   6795  6834   2.366e+00  2.391e+00  8.355e-01  4.818e+00  3.316e-01    0.010  0.695  3.009e+00  1.066e+00    0.270  0.825 
 0.43505   6796   6817  6845   2.405e+00  2.479e+00  8.673e-01  4.836e+00  3.388e-01    0.031  0.717  3.010e+00  1.066e+00    0.251  0.827 
 0.43548   6818   6839  6842   2.346e+00  2.416e+00  8.444e-01  4.874e+00  3.314e-01    0.030  0.679  3.011e+00  1.067e+00    0.283  0.800 
 0.43592   6840   6860  6830   2.327e+00  2.277e+00  7.944e-01  5.484e+00  2.934e-01   -0.021  0.605  3.011e+00  1.067e+00    0.293  0.768 
 0.43635   6861   6882  6842   2.193e+00  2.208e+00  7.694e-01  5.597e+00  2.829e-01    0.007  0.582  3.012e+00  1.068e+00    0.373  0.763 
 0.43679   6883   6904  6843   2.337e+00  2.778e+00  1.188e+00  5.399e+00  3.397e-01    0.189  0.902  3.314e+00  1.258e+00    0.417  0.844 
 0.43723   6905   6926  6842   2.047e+00  2.292e+00  7.998e-01  5.027e+00  3.132e-01    0.120  0.634  3.013e+00  1.069e+00    0.471  0.787 
 0.43766   6927   6948  6844   2.900e+00  2.249e+00  7.841e-01  4.820e+00  3.182e-01   -0.224  0.568  3.014e+00  1.069e+00    0.039  0.746 
 0.43810   6949   6970  6844   2.264e+00  2.421e+00  8.460e-01  5.082e+00  3.226e-01    0.069  0.665  3.094e+00  1.081e+00    0.365  0.795 
 0.43854   6971   6991  6849   2.270e+00  2.449e+00  8.558e-01  4.284e+00  3.637e-01    0.079  0.697  3.164e+00  1.087e+00    0.393  0.833 
 0.43898   6992   7013  6842   1.845e+00  2.263e+00  7.891e-01  5.139e+00  3.058e-01    0.226  0.650  3.100e+00  1.079e+00    0.679  0.829 
 0.43942   7014   7035  6852   2.144e+00  2.266e+00  7.898e-01  5.227e+00  3.024e-01    0.057  0.613  3.018e+00  1.071e+00    0.407  0.788 
 0.43986   7036   7057  6835   2.424e+00  2.398e+00  8.377e-01  5.211e+00  3.152e-01   -0.011  0.644  3.106e+00  1.081e+00    0.280  0.785 
 0.44030   7058   7079  6850   2.948e+00  3.100e+00  1.091e+00  5.051e+00  3.804e-01    0.052  0.773  3.680e+00  1.176e+00    0.248  0.786 
 0.44074   7080   7101  6864   4.255e+00  4.263e+00  1.496e+00  4.963e+00  4.621e-01    0.002  0.912  4.466e+00  1.281e+00    0.049  0.732 
 0.44118   7102   7123  6854   3.786e+00  3.802e+00  1.323e+00  5.578e+00  4.053e-01    0.004  0.847  3.911e+00  1.254e+00    0.033  0.760 
 0.44162   7124   7145  6856   3.380e+00  3.423e+00  1.204e+00  5.297e+00  3.925e-01    0.013  0.794  3.608e+00  1.177e+00    0.067  0.740 
 0.44206   7146   7168  6853   3.406e+00  3.570e+00  1.227e+00  5.916e+00  3.763e-01    0.048  0.813  3.365e+00  1.143e+00   -0.013  0.724 
 0.44250   7169   7190  6854   3.248e+00  3.228e+00  1.126e+00  5.695e+00  3.618e-01   -0.006  0.751  3.221e+00  1.104e+00   -0.009  0.707 
 0.44295   7191   7212  6847   3.021e+00  3.005e+00  1.047e+00  5.590e+00  3.496e-01   -0.005  0.725  3.020e+00  1.074e+00   -0.001  0.716 
 0.44339   7213   7234  6841   2.688e+00  3.191e+00  1.105e+00  5.497e+00  3.673e-01    0.187  0.791  3.211e+00  1.099e+00    0.194  0.750 
 0.44383   7235   7256  6850   3.438e+00  2.796e+00  9.703e-01  5.733e+00  3.278e-01   -0.187  0.615  3.077e+00  1.083e+00   -0.105  0.666 
 0.44428   7257   7278  6848   2.275e+00  2.672e+00  9.238e-01  5.697e+00  3.193e-01    0.174  0.672  3.032e+00  1.077e+00    0.332  0.745 
 0.44472   7279   7301  6847   2.930e+00  3.098e+00  1.057e+00  5.875e+00  3.453e-01    0.058  0.722  3.389e+00  1.128e+00    0.156  0.735 
 0.44516   7302   7323  6841   2.546e+00  2.289e+00  7.973e-01  5.770e+00  2.840e-01   -0.101  0.559  3.023e+00  1.077e+00    0.187  0.724 
 0.44561   7324   7345  6849   2.246e+00  2.622e+00  9.057e-01  5.272e+00  3.322e-01    0.167  0.668  3.231e+00  1.104e+00    0.438  0.769 
 0.44606   7346   7367  6845   2.228e+00  2.558e+00  8.665e-01  5.216e+00  3.290e-01    0.148  0.645  3.134e+00  1.097e+00    0.406  0.770 
 0.44650   7368   7390  6842   2.462e+00  2.209e+00  7.681e-01  5.601e+00  2.828e-01   -0.103  0.542  3.150e+00  1.101e+00    0.278  0.738 
 0.44695   7391   7412  6842   2.044e+00  2.219e+00  7.721e-01  5.681e+00  2.809e-01    0.086  0.560  3.120e+00  1.094e+00    0.525  0.747 
 0.44739   7413   7434  6840   2.474e+00  2.496e+00  8.658e-01  5.944e+00  2.957e-01    0.009  0.587  3.212e+00  1.106e+00    0.297  0.715 
 0.44784   7435   7457  6843   2.044e+00  2.359e+00  8.103e-01  6.016e+00  2.817e-01    0.154  0.583  3.028e+00  1.080e+00    0.480  0.736 
 0.44829   7458   7479  6845   2.426e+00  2.298e+00  8.007e-01  5.654e+00  2.890e-01   -0.053  0.570  3.108e+00  1.091e+00    0.280  0.747 
 0.44874   7480   7502  6843   2.223e+00  2.337e+00  8.146e-01  5.987e+00  2.808e-01    0.051  0.574  3.083e+00  1.088e+00    0.386  0.729 
 0.44919   7503   7524  6844   2.406e+00  2.412e+00  8.371e-01  5.862e+00  2.915e-01    0.003  0.584  3.031e+00  1.082e+00    0.259  0.726 
 0.44964   7525   7547  6844   2.372e+00  2.477e+00  8.583e-01  5.840e+00  2.978e-01    0.044  0.595  3.031e+00  1.082e+00    0.277  0.723 
 0.45009   7548   7569  6839   2.227e+00  2.419e+00  8.442e-01  5.992e+00  2.876e-01    0.086  0.592  3.033e+00  1.083e+00    0.361  0.727 
 0.45054   7570   7592  6841   2.531e+00  2.420e+00  8.443e-01  6.230e+00  2.797e-01   -0.044  0.562  3.109e+00  1.096e+00    0.227  0.702 
 0.45099   7593   7614  6843   2.330e+00  2.426e+00  8.453e-01  6.291e+00  2.783e-01    0.041  0.567  3.097e+00  1.094e+00    0.328  0.705 
 0.45144   7615   7637  6848   2.230e+00  2.589e+00  9.011e-01  6.191e+00  2.949e-01    0.161  0.612  3.051e+00  1.088e+00    0.367  0.711 
 0.45189   7638   7659  6843   2.488e+00  2.656e+00  9.293e-01  6.022e+00  3.061e-01    0.068  0.618  3.057e+00  1.090e+00    0.228  0.701 
 0.45234   7660   7682  6844   2.840e+00  2.890e+00  1.014e+00  5.999e+00  3.251e-01    0.018  0.659  3.063e+00  1.091e+00    0.078  0.690 
 0.45279   7683   7704  6852   3.038e+00  3.193e+00  1.123e+00  5.549e+00  3.652e-01    0.051  0.727  3.143e+00  1.099e+00    0.034  0.689 
 0.45325   7705   7727  6854   3.765e+00  3.330e+00  1.172e+00  5.445e+00  3.795e-01   -0.116  0.716  3.273e+00  1.117e+00   -0.131  0.665 
 0.45370   7728   7750  6849   3.651e+00  3.822e+00  1.348e+00  5.701e+00  4.013e-01    0.047  0.839  3.702e+00  1.164e+00    0.014  0.699 
 0.45415   7751   7772  6852   3.102e+00  3.587e+00  1.264e+00  6.085e+00  3.708e-01    0.156  0.807  3.552e+00  1.160e+00    0.145  0.716 
 0.45461   7773   7795  6860   3.534e+00  3.080e+00  1.082e+00  5.841e+00  3.452e-01   -0.128  0.655  3.238e+00  1.114e+00   -0.084  0.658 
 0.45506   7796   7818  6855   2.869e+00  3.098e+00  1.088e+00  5.815e+00  3.476e-01    0.080  0.711  3.188e+00  1.121e+00    0.110  0.710 
 0.45552   7819   7841  6849   2.850e+00  3.334e+00  1.174e+00  5.840e+00  3.634e-01    0.170  0.766  3.568e+00  1.198e+00    0.251  0.751 
 0.45597   7842   7863  6848   3.129e+00  2.745e+00  9.604e-01  5.968e+00  3.150e-01   -0.123  0.599  3.110e+00  1.105e+00   -0.007  0.674 
 0.45643   7864   7886  6849   2.396e+00  2.802e+00  9.805e-01  6.100e+00  3.148e-01    0.169  0.659  3.221e+00  1.114e+00    0.344  0.725 
 0.45688   7887   7909  6842   2.795e+00  2.715e+00  9.499e-01  6.080e+00  3.087e-01   -0.029  0.607  3.227e+00  1.121e+00    0.154  0.695 
 0.45734   7910   7932  6841   2.329e+00  2.537e+00  8.855e-01  6.117e+00  2.931e-01    0.089  0.601  3.127e+00  1.110e+00    0.341  0.728 
 0.45780   7933   7955  6849   2.899e+00  2.861e+00  1.002e+00  6.206e+00  3.155e-01   -0.013  0.649  3.434e+00  1.148e+00    0.184  0.723 
 0.45826   7956   7978  6853   3.045e+00  3.195e+00  1.123e+00  5.703e+00  3.591e-01    0.049  0.717  3.771e+00  1.201e+00    0.238  0.736 
 0.45871   7979   8001  6854   2.982e+00  2.965e+00  1.040e+00  5.917e+00  3.338e-01   -0.006  0.662  3.592e+00  1.172e+00    0.204  0.724 
 0.45917   8002   8024  6846   2.438e+00  2.574e+00  8.972e-01  6.071e+00  2.978e-01    0.056  0.605  3.259e+00  1.135e+00    0.336  0.745 
 0.45963   8025   8047  6847   2.318e+00  2.438e+00  8.494e-01  5.963e+00  2.902e-01    0.052  0.583  3.155e+00  1.118e+00    0.360  0.743 
 0.46009   8048   8070  6850   2.266e+00  2.425e+00  8.444e-01  5.909e+00  2.909e-01    0.070  0.575  3.161e+00  1.119e+00    0.394  0.736 
 0.46055   8071   8093  6846   2.362e+00  2.395e+00  8.338e-01  5.951e+00  2.870e-01    0.014  0.567  3.167e+00  1.121e+00    0.339  0.740 
 0.46101   8094   8116  6845   2.526e+00  2.378e+00  8.276e-01  6.296e+00  2.742e-01   -0.058  0.542  3.172e+00  1.123e+00    0.255  0.719 
 0.46147   8117   8139  6848   2.240e+00  2.394e+00  8.330e-01  6.184e+00  2.790e-01    0.069  0.560  3.178e+00  1.124e+00    0.418  0.733 
 0.46194   8140   8162  6842   2.398e+00  2.333e+00  8.109e-01  6.072e+00  2.776e-01   -0.027  0.541  3.184e+00  1.126e+00    0.326  0.729 
 0.46240   8163   8185  6846   2.226e+00  2.322e+00  8.064e-01  6.308e+00  2.690e-01    0.043  0.546  3.190e+00  1.128e+00    0.432  0.742 
 0.46286   8186   8208  6842   2.251e+00  2.460e+00  8.432e-01  6.208e+00  2.838e-01    0.093  0.575  3.196e+00  1.130e+00    0.418  0.744 
 0.46332   8209   8231  6842   2.321e+00  2.256e+00  7.801e-01  6.150e+00  2.684e-01   -0.028  0.525  3.203e+00  1.131e+00    0.379  0.737 
 0.46379   8232   8254  6845   2.169e+00  2.122e+00  7.342e-01  5.891e+00  2.648e-01   -0.022  0.504  3.209e+00  1.133e+00    0.478  0.751 
 0.46425   8255   8278  6841   2.151e+00  2.267e+00  7.701e-01  6.187e+00  2.682e-01    0.054  0.528  3.215e+00  1.135e+00    0.493  0.756 
 0.46471   8279   8301  6843   1.743e+00  2.260e+00  7.793e-01  5.973e+00  2.745e-01    0.297  0.556  3.222e+00  1.137e+00    0.848  0.782 
 0.46518   8302   8324  6841   2.582e+00  2.401e+00  8.423e-01  5.789e+00  2.932e-01   -0.070  0.548  3.228e+00  1.139e+00    0.248  0.723 
 0.46564   8325   8347  6847   2.806e+00  2.650e+00  9.974e-01  5.875e+00  3.109e-01   -0.055  0.661  3.235e+00  1.141e+00    0.152  0.730 
 0.46611   8348   8371  6847   3.176e+00  3.151e+00  1.092e+00  6.151e+00  3.388e-01   -0.008  0.685  3.723e+00  1.206e+00    0.172  0.735 
 0.46658   8372   8394  6855   2.400e+00  2.708e+00  9.397e-01  5.827e+00  3.173e-01    0.128  0.638  3.387e+00  1.157e+00    0.411  0.763 
 0.46704   8395   8417  6850   2.999e+00  3.055e+00  1.055e+00  5.664e+00  3.504e-01    0.019  0.687  3.836e+00  1.215e+00    0.278  0.764 
 0.46751   8418   8441  6850   2.970e+00  2.875e+00  1.004e+00  6.034e+00  3.227e-01   -0.032  0.644  3.813e+00  1.228e+00    0.283  0.760 
 0.46798   8442   8464  6846   2.598e+00  3.045e+00  1.062e+00  5.977e+00  3.375e-01    0.172  0.702  3.729e+00  1.222e+00    0.434  0.778 
 0.46844   8465   8487  6843   3.016e+00  2.764e+00  9.551e-01  5.877e+00  3.199e-01   -0.084  0.599  3.304e+00  1.158e+00    0.095  0.716 
 0.46891   8488   8511  6850   2.656e+00  2.646e+00  9.185e-01  5.943e+00  3.080e-01   -0.004  0.597  3.274e+00  1.152e+00    0.232  0.732 
 0.46938   8512   8534  6848   2.553e+00  2.558e+00  8.905e-01  6.099e+00  2.955e-01    0.002  0.578  3.279e+00  1.153e+00    0.284  0.731 
 0.46985   8535   8558  6822   2.255e+00  2.563e+00  8.907e-01  6.008e+00  2.990e-01    0.137  0.606  3.285e+00  1.155e+00    0.456  0.760 
 0.47032   8559   8581  6854   2.410e+00  2.597e+00  9.005e-01  5.740e+00  3.115e-01    0.078  0.604  3.290e+00  1.156e+00    0.365  0.757 
 0.47079   8582   8605  6848   2.661e+00  2.511e+00  8.736e-01  5.713e+00  3.054e-01   -0.056  0.580  3.299e+00  1.158e+00    0.239  0.754 
 0.47126   8606   8628  6850   2.579e+00  2.680e+00  9.344e-01  5.999e+00  3.088e-01    0.039  0.623  3.427e+00  1.176e+00    0.328  0.762 
 0.47173   8629   8652  6851   2.553e+00  2.630e+00  9.152e-01  6.123e+00  3.005e-01    0.030  0.601  3.407e+00  1.175e+00    0.333  0.750 
